################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 4800 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58507986888321e-02 4.61211215413993e-05 6.83432688006298e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01254465904939e-02 4.60756299103655e-05 6.82085632005985e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29493923526528e-02 4.59455916423619e-05 6.78242236277161e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43226215604382e-02 4.60575182395478e-05 6.81549698364178e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42451341979616e-02 4.62164977360023e-05 6.86261115354040e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32716971499734e-01 4.60493003636885e-05 6.81306538123494e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79738071628325e-01 4.61332589403276e-05 6.83792306681243e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35308475802394e-01 4.61334980963944e-05 6.83799368092455e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99428266368044e-01 4.58216108954959e-05 6.74587745760024e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72097072529970e-01 4.63769070175596e-05 6.91030812969561e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53315368272515e-01 4.63053790141542e-05 6.88901964838936e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43082947427576e-01 4.62712381686006e-05 6.87887026289489e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41399810011294e-01 4.62601268808278e-05 6.87556799395290e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48266162148213e-01 4.59878913586164e-05 6.79491271016283e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63681591628711e-01 4.60367935802730e-05 6.80936688565646e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87646304535174e-01 4.60843295203347e-05 6.82343209036142e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12016030087396e+00 4.61298586980932e-05 6.83691538684796e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26122358062348e+00 4.61731048998672e-05 6.84973569140495e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41083634994249e+00 4.60678482617549e-05 6.81855518601415e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56899819659846e+00 4.61210150943177e-05 6.83429675853116e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73570932665660e+00 4.61697964605284e-05 6.84875417742513e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91096994630401e+00 4.61067938047631e-05 6.83008275792681e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09477964323895e+00 4.61576502223060e-05 6.84515290820453e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28713882975039e+00 4.61140882142533e-05 6.83224462921227e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48804729967627e+00 4.60813134019250e-05 6.82253830985739e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69750484694240e+00 4.61336179860854e-05 6.83802986998585e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91551126494021e+00 4.63230669045010e-05 6.89428055641726e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14206717230061e+00 4.64226897100790e-05 6.92395124381889e-05 
2.80000000000000e+01 3.37732944532674e+00 3.37717298266492e+00 4.63273318019760e-05 6.89554990053584e-05 
2.90000000000000e+01 3.62099553575526e+00 3.62082869479131e+00 4.60759927211597e-05 6.82096417589196e-05 
3.00000000000000e+01 3.87321131356724e+00 3.87303224685015e+00 4.62321062778318e-05 6.86724530216882e-05 
3.10000000000000e+01 4.13397677876267e+00 4.13378570084885e+00 4.62213321567422e-05 6.86404618703122e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40308905678078e+00 4.60733841737400e-05 6.82019177222335e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68094025289761e+00 4.62531841758646e-05 6.87350500055914e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96734135084804e+00 4.62897838499327e-05 6.88438225189705e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26229235121296e+00 4.62062755483499e-05 6.85957729175163e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56579325297284e+00 4.60223220692023e-05 6.80508794135049e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87784199551951e+00 4.61048414903519e-05 6.82950486491876e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19844063968785e+00 4.60807860616994e-05 6.82238372095967e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52758918510309e+00 4.59660107862064e-05 6.78845058088089e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86528557221299e+00 4.60739741181063e-05 6.82036618882376e-05 
4.10000000000000e+01 7.21186423680714e+00 7.21153186061335e+00 4.60874169110267e-05 6.82434534214786e-05 
