################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 2300 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58482585920769e-02 1.44376484312299e-04 2.97624156151578e-04 
1.00000000000000e+00 3.01268347033801e-02 3.01224894294479e-02 1.44232674124142e-04 2.97037610150341e-04 
2.00000000000000e+00 4.29513657785653e-02 4.29451884436888e-02 1.43821616951283e-04 2.95364118212569e-04 
3.00000000000000e+00 6.43255842372075e-02 6.43163100689412e-02 1.44175422209614e-04 2.96804226537854e-04 
4.00000000000000e+00 9.42494900793065e-02 9.42358542512867e-02 1.44678003120248e-04 2.98855659086455e-04 
5.00000000000000e+00 1.32723083304862e-01 1.32703951346344e-01 1.44149442899487e-04 2.96698403781467e-04 
6.00000000000000e+00 1.79746363913875e-01 1.79720405869137e-01 1.44414853089597e-04 2.97780741703552e-04 
7.00000000000000e+00 2.35319331906345e-01 2.35285348121137e-01 1.44415611468243e-04 2.97783824738092e-04 
8.00000000000000e+00 2.99441987282271e-01 2.99399038405359e-01 1.43429708378017e-04 2.93772825421706e-04 
9.00000000000000e+00 3.72114330041654e-01 3.72060304582753e-01 1.45185107209283e-04 3.00932500384429e-04 
1.00000000000000e+01 4.53336360184494e-01 4.53270645013697e-01 1.44958967708849e-04 3.00005606859610e-04 
1.10000000000000e+01 5.43108077710791e-01 5.43029407946796e-01 1.44851029148120e-04 2.99563593840668e-04 
1.20000000000000e+01 6.41429482620545e-01 6.41336593422710e-01 1.44815915625870e-04 2.99419831658226e-04 
1.30000000000000e+01 7.48300574913756e-01 7.48192853045752e-01 1.43955345772772e-04 2.95907940857270e-04 
