################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 7600 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58514033835967e-02 2.27304757559838e-05 2.72621769610297e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01261505781605e-02 2.27081678609909e-05 2.72084410406626e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29503931703518e-02 2.26444071315019e-05 2.70551354182961e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43241240920478e-02 2.26992910674574e-05 2.71870708240766e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42473433356500e-02 2.27772442551986e-05 2.73750122481176e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32720071120354e-01 2.26952571722229e-05 2.71773592136711e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79742277123708e-01 2.27364274750368e-05 2.72765161901046e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35313981557368e-01 2.27365466883383e-05 2.72768144232130e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99435224801173e-01 2.25836101321809e-05 2.69093528332970e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72105825032751e-01 2.28559026529600e-05 2.75652945179321e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53326014683008e-01 2.28208067891440e-05 2.74802991913086e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43095692627246e-01 2.28040864302124e-05 2.74398706872188e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41414858900439e-01 2.27986403841813e-05 2.74267054559790e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48283614562121e-01 2.26651591663295e-05 2.71049685524280e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63701757511248e-01 2.26891219848295e-05 2.71626116353684e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87669388766720e-01 2.27124324974564e-05 2.72187178726373e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12018650834231e+00 2.27347612440444e-05 2.72725249863122e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26125311623422e+00 2.27559666200818e-05 2.73236620228353e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41086931352865e+00 2.27043535517804e-05 2.71992790172728e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56903489807895e+00 2.27304287572073e-05 2.72620715506113e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73574997094634e+00 2.27543474695695e-05 2.73197553533122e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91101463324052e+00 2.27234453512150e-05 2.72452349965506e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09482868274421e+00 2.27483900311063e-05 2.73053773391721e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28719232168022e+00 2.27270238162737e-05 2.72538771707221e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48810544892510e+00 2.27109501278412e-05 2.72151303056584e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69756796341795e+00 2.27366020992798e-05 2.72769392458410e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91557976387924e+00 2.28294976041281e-05 2.75013579304348e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14214115364824e+00 2.28783448059238e-05 2.76197033219035e-05 
2.80000000000000e+01 3.37732944532674e+00 3.37725233552980e+00 2.28315887409239e-05 2.75064106605740e-05 
2.90000000000000e+01 3.62099553575526e+00 3.62091330895470e+00 2.27083407718112e-05 2.72088564680137e-05 
3.00000000000000e+01 3.87321131356724e+00 3.87312306285165e+00 2.27848956435502e-05 2.73934985174642e-05 
3.10000000000000e+01 4.13397677876267e+00 4.13388260835601e+00 2.27796167465295e-05 2.73807438402465e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40319194550243e+00 2.27070656887540e-05 2.72057894371556e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68105006327474e+00 2.27952265609576e-05 2.74184669766002e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96745797253590e+00 2.28131831432191e-05 2.74618792238702e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26241567373378e+00 2.27722254584982e-05 2.73629051011076e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56592316620726e+00 2.26820272348933e-05 2.71455368974524e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87797943958699e+00 2.27224962779433e-05 2.72429731736896e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19858550446868e+00 2.27106977173383e-05 2.72145399933645e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52774136062077e+00 2.26544146572552e-05 2.70791699279612e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86544599807672e+00 2.27073609472845e-05 2.72064929201104e-05 
4.10000000000000e+01 7.21186423680714e+00 7.21170042690227e+00 2.27139473911990e-05 2.72223612703494e-05 
4.20000000000000e+01 7.56667626322060e+00 7.56650464702340e+00 2.26805259307002e-05 2.71419480945256e-05 
4.30000000000000e+01 7.93003797701751e+00 7.92985764833531e+00 2.27399519051666e-05 2.72850349078239e-05 
4.40000000000000e+01 8.30194937819788e+00 8.30176044099817e+00 2.27581729429958e-05 2.73289747102328e-05 
4.50000000000000e+01 8.68241046676172e+00 8.68221302519554e+00 2.27404091217819e-05 2.72861315377458e-05 
4.60000000000000e+01 9.07142124270900e+00 9.07121540075290e+00 2.26912575872352e-05 2.71677345674583e-05 
4.70000000000000e+01 9.46898170603975e+00 9.46876655752956e+00 2.27213988645914e-05 2.72403032381959e-05 
4.80000000000000e+01 9.87509185675395e+00 9.87486750569490e+00 2.27188832572116e-05 2.72342562123941e-05 
4.90000000000000e+01 1.02897516948516e+01 1.02895182451416e+01 2.26875941153472e-05 2.71589239068911e-05 
5.00000000000000e+01 1.07129612203327e+01 1.07127177657511e+01 2.27252368984641e-05 2.72495666255117e-05 
