################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 9000 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58515376802938e-02 1.75356458088728e-05 1.94403737657613e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01263069273923e-02 1.75184679359821e-05 1.94020538604512e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29506154457920e-02 1.74693577199075e-05 1.92927286138383e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43244577915228e-02 1.75116277301700e-05 1.93868112297043e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42478339586107e-02 1.75716674369477e-05 1.95208419750982e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32720759519601e-01 1.75085237882943e-05 1.93798893585874e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79743211121571e-01 1.75402285497405e-05 1.94505987374450e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35315204329940e-01 1.75403200881022e-05 1.94508040662245e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99436770244955e-01 1.74225310329228e-05 1.91887565313966e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72107768832400e-01 1.76322402136640e-05 1.96565148652897e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53328379094154e-01 1.76052287907757e-05 1.95959403976679e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43098523169039e-01 1.75923396175267e-05 1.95670932920311e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41418201066649e-01 1.75881436724412e-05 1.95576897562439e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48287490627427e-01 1.74853351277086e-05 1.93282592370124e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63706236182738e-01 1.75038021288344e-05 1.93693779297658e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87674515561936e-01 1.75217494284617e-05 1.94093747499886e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12019232875826e+00 1.75389446715493e-05 1.94477328849415e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26125967577037e+00 1.75552762931240e-05 1.94842144743819e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41087663443777e+00 1.75155363926675e-05 1.93955267354363e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56904304912228e+00 1.75356060905200e-05 1.94402812494452e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73575899760096e+00 1.75540309634799e-05 1.94814242656561e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91102455776219e+00 1.75302375242919e-05 1.94283046088977e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09483957389419e+00 1.75494435429104e-05 1.94711779743478e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28720420170591e+00 1.75329893749771e-05 1.94344405048998e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48811836331795e+00 1.75206156276574e-05 1.94068495064407e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69758198093652e+00 1.75403660639942e-05 1.94509073744437e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91559497652923e+00 1.76119066188825e-05 1.96109138030305e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14215758370432e+00 1.76495280901208e-05 1.96953148585543e-05 
2.80000000000000e+01 3.37732944532674e+00 3.37726995866580e+00 1.76135203571380e-05 1.96145298685667e-05 
2.90000000000000e+01 3.62099553575526e+00 3.62093210095977e+00 1.75186063784084e-05 1.94023770872204e-05 
3.00000000000000e+01 3.87321131356724e+00 3.87314323197431e+00 1.75775570742968e-05 1.95340082410923e-05 
3.10000000000000e+01 4.13397677876267e+00 4.13390413033950e+00 1.75734957056364e-05 1.95249292336798e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40321479614854e+00 1.75176195955343e-05 1.94001702643156e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68107445074250e+00 1.75855168777872e-05 1.95518109792781e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96748387268423e+00 1.75993378307063e-05 1.95827608972118e-05 
