################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 8100 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58514581497490e-02 2.06120256809972e-05 2.40003949406437e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01262143373594e-02 2.05918088233594e-05 2.39530882821297e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29504838141132e-02 2.05340257790935e-05 2.38181162271323e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43242601748472e-02 2.05837595722097e-05 2.39342653801310e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42475434124943e-02 2.06544015307211e-05 2.40997173384566e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32720351848771e-01 2.05801132950443e-05 2.39257333169300e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79742658007929e-01 2.06174181515506e-05 2.40130364044113e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35314480204226e-01 2.06175246175220e-05 2.40132732839700e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99435855026403e-01 2.04789445983902e-05 2.36898216274475e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72106617717599e-01 2.07256841045515e-05 2.42672399177237e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53326978885971e-01 2.06939026894264e-05 2.41924842290792e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43096846925974e-01 2.06787291110746e-05 2.41568326076769e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41416221844253e-01 2.06737866771886e-05 2.41452198187525e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48285195224832e-01 2.05528225412709e-05 2.38620025796253e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63703583907576e-01 2.05745553850271e-05 2.39127694183692e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87671479461626e-01 2.05956842767478e-05 2.39621418179443e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12018888190852e+00 2.06159067230463e-05 2.40094886628026e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26125579120153e+00 2.06351342477338e-05 2.40545150301547e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41087229899522e+00 2.05883540341461e-05 2.39449935276199e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56903822208693e+00 2.06119721008768e-05 2.40002695955324e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73575365202421e+00 2.06336537226786e-05 2.40510618870180e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91101868045068e+00 2.06056603154851e-05 2.39855178827048e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09483312416248e+00 2.06282561647539e-05 2.40383978675533e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28719716634168e+00 2.06089022620240e-05 2.39930924635328e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48811071540324e+00 2.05943362458363e-05 2.39589946796580e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69757367975069e+00 2.06175812450949e-05 2.40134018367842e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91558596760464e+00 2.07017616906823e-05 2.42109567049312e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14214785388749e+00 2.07460134967695e-05 2.43151316342238e-05 
2.80000000000000e+01 3.37732944532674e+00 3.37725952226727e+00 2.07036537596427e-05 2.42153980862715e-05 
2.90000000000000e+01 3.62099553575526e+00 3.62092097220365e+00 2.05920031860827e-05 2.39535725063611e-05 
3.00000000000000e+01 3.87321131356724e+00 3.87313128776404e+00 2.06613573896417e-05 2.41160476392098e-05 
3.10000000000000e+01 4.13397677876267e+00 4.13389138504479e+00 2.06565548016062e-05 2.41047598929939e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40320126396984e+00 2.05908154933445e-05 2.39507756279298e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68106000847871e+00 2.06707081020478e-05 2.41379908278997e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96746853460028e+00 2.06869802676972e-05 2.41762048143044e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26242684275752e+00 2.06498599728597e-05 2.40890548041403e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56593493222171e+00 2.05681375491304e-05 2.38977439657217e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87799188765569e+00 2.06047981850854e-05 2.39834786953308e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19859862466466e+00 2.05941022453460e-05 2.39584507964715e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52775514300814e+00 2.05431062617869e-05 2.38393070914758e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86546052764514e+00 2.05910762229658e-05 2.39513634753961e-05 
4.10000000000000e+01 7.21186423680714e+00 7.21171569366367e+00 2.05970521060604e-05 2.39653490361875e-05 
4.20000000000000e+01 7.56667626322060e+00 7.56652064122683e+00 2.05667572330927e-05 2.38945298463989e-05 
4.30000000000000e+01 7.93003797701751e+00 7.92987445471752e+00 2.06206200357529e-05 2.40205545051511e-05 
4.40000000000000e+01 8.30194937819788e+00 8.30177805046000e+00 2.06370492131531e-05 2.40590635831507e-05 
4.50000000000000e+01 8.68241046676172e+00 8.68223142659457e+00 2.06210208368145e-05 2.40214421027732e-05 
4.60000000000000e+01 9.07142124270900e+00 9.07123458480711e+00 2.05764782492671e-05 2.39172820501289e-05 
4.70000000000000e+01 9.46898170603975e+00 9.46878660901768e+00 2.06038017731442e-05 2.39811594279083e-05 
4.80000000000000e+01 9.87509185675395e+00 9.87488841475618e+00 2.06015296584899e-05 2.39758277924562e-05 
4.90000000000000e+01 1.02897516948516e+01 1.02895400020964e+01 2.05731645892740e-05 2.39094930335300e-05 
5.00000000000000e+01 1.07129612203327e+01 1.07127404554240e+01 2.06072722727398e-05 2.39891769247701e-05 
