################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 7500 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58513913057306e-02 2.31976686347696e-05 2.79940052737410e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01261365170233e-02 2.31748991766927e-05 2.79388278571724e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29503731803608e-02 2.31098170348539e-05 2.77813969650252e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43240940813737e-02 2.31658344258187e-05 2.79168713818040e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42472992119095e-02 2.32454031860471e-05 2.81098661820386e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32720009209772e-01 2.31617214861368e-05 2.79069225202940e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79742193125295e-01 2.32037438155401e-05 2.80087404866130e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35313871588998e-01 2.32038621830007e-05 2.80090301544669e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99435085814641e-01 2.30477619141906e-05 2.76316955623857e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72105650220107e-01 2.33256847331275e-05 2.83052461621789e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53325802032030e-01 2.32898866968457e-05 2.82180474147868e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43095438064768e-01 2.32728006483086e-05 2.81764731661304e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41414558327563e-01 2.32672388570875e-05 2.81629409920742e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48283265983458e-01 2.31309862346642e-05 2.78325524251042e-05 
