################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 9300 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58515599062547e-02 1.66759069636864e-05 1.82064015532470e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01263328032467e-02 1.66595707217573e-05 1.81704986359409e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29506522324056e-02 1.66128863845799e-05 1.80681283607819e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43245130182736e-02 1.66530774120303e-05 1.81562574759249e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42479151570122e-02 1.67101412744801e-05 1.82817268559678e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32720873450291e-01 1.66501147824424e-05 1.81497478640384e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79743365697467e-01 1.66802618019635e-05 1.82159729939629e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35315406698133e-01 1.66803474230042e-05 1.82161573490204e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99437026016670e-01 1.65683698737092e-05 1.79707413188200e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72108090527241e-01 1.67677348318050e-05 1.84087979029017e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53328770401728e-01 1.67420560821152e-05 1.83520939611626e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43098991624250e-01 1.67297945177718e-05 1.83250405514914e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41418754184894e-01 1.67258224664937e-05 1.83163086125066e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48288132118507e-01 1.66280712134101e-05 1.81013753245053e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63706977402477e-01 1.66456321471711e-05 1.81400305347080e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87675364042170e-01 1.66626958092320e-05 1.81773709312464e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12019329203430e+00 1.66790395280573e-05 1.82132708801951e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26126076136117e+00 1.66945719013727e-05 1.82474423611833e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41087784606680e+00 1.66567739905627e-05 1.81643788371075e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56904439811900e+00 1.66758635452871e-05 1.82062913047819e-05 
