################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 1600 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58454088590588e-02 2.54609116561625e-04 6.14904356024788e-04 
1.00000000000000e+00 3.01268347033801e-02 3.01191718194872e-02 2.54354098872656e-04 6.13692723833864e-04 
2.00000000000000e+00 4.29513657785653e-02 4.29404722306382e-02 2.53625181171199e-04 6.10235905682470e-04 
3.00000000000000e+00 6.43255842372075e-02 6.43092292915577e-02 2.54252578405915e-04 6.13210716123857e-04 
4.00000000000000e+00 9.42494900793065e-02 9.42254429106285e-02 2.55143753645129e-04 6.17448218858720e-04 
5.00000000000000e+00 1.32723083304862e-01 1.32689344235020e-01 2.54206495224387e-04 6.12991977158886e-04 
6.00000000000000e+00 1.79746363913875e-01 1.79700586621229e-01 2.54677155349576e-04 6.15227814181884e-04 
7.00000000000000e+00 2.35319331906345e-01 2.35259401134113e-01 2.54678490483707e-04 6.15234162765931e-04 
8.00000000000000e+00 2.99441987282271e-01 2.99366249354101e-01 2.52930221501003e-04 6.06948795859227e-04 
9.00000000000000e+00 3.72114330041654e-01 3.72019052755160e-01 2.56043045919669e-04 6.21738439254709e-04 
1.00000000000000e+01 4.53336360184494e-01 4.53220468353439e-01 2.55642038084249e-04 6.19823617222020e-04 
1.10000000000000e+01 5.43108077710791e-01 5.42969340415363e-01 2.55450620459919e-04 6.18910586077483e-04 
1.20000000000000e+01 6.41429482620545e-01 6.41265668997672e-01 2.55388358832279e-04 6.18613746196448e-04 
1.30000000000000e+01 7.48300574913756e-01 7.48110609615779e-01 2.53862290562254e-04 6.11359351251255e-04 
1.40000000000000e+01 8.63721354590423e-01 8.63501851558709e-01 2.54136395433155e-04 6.12659313241287e-04 
1.50000000000000e+01 9.87691821650547e-01 9.87440550044118e-01 2.54402841981171e-04 6.13924216724595e-04 
1.60000000000000e+01 1.12021197609413e+00 1.11992670504413e+00 2.54658096937925e-04 6.15137202297788e-04 
1.70000000000000e+01 1.26128181792117e+00 1.26096031653510e+00 2.54900515887100e-04 6.16290245948818e-04 
1.80000000000000e+01 1.41090134713166e+00 1.41054254014239e+00 2.54310473231599e-04 6.13485572301691e-04 
1.90000000000000e+01 1.56907056372561e+00 1.56867106499432e+00 2.54608518271519e-04 6.14901511941994e-04 
2.00000000000000e+01 1.73578946770302e+00 1.73534704625649e+00 2.54881974320094e-04 6.16202018249884e-04 
2.10000000000000e+01 1.91105805906389e+00 1.91057163975148e+00 2.54528798903359e-04 6.14522628083320e-04 
2.20000000000000e+01 2.09487633780821e+00 2.09434253424534e+00 2.54813877666866e-04 6.15878040632736e-04 
2.30000000000000e+01 2.28724430393599e+00 2.28666204090953e+00 2.54569669473844e-04 6.14716860770345e-04 
2.40000000000000e+01 2.48816195744723e+00 2.48752900402003e+00 2.54385943528055e-04 6.13843956184088e-04 
2.50000000000000e+01 2.69762929834192e+00 2.69694226843918e+00 2.54679137404091e-04 6.15237238288610e-04 
2.60000000000000e+01 2.91564632662007e+00 2.91490067574392e+00 2.55741195130567e-04 6.20296832586137e-04 
2.70000000000000e+01 3.14221304228167e+00 3.14140769399911e+00 2.56299707158107e-04 6.22965479706063e-04 
2.80000000000000e+01 3.37732944532674e+00 3.37646564229155e+00 2.55765109436753e-04 6.20410986368996e-04 
2.90000000000000e+01 3.62099553575526e+00 3.62007451342133e+00 2.54356108654184e-04 6.13702267902501e-04 
3.00000000000000e+01 3.87321131356724e+00 3.87222274890193e+00 2.55231275877561e-04 6.17865136196738e-04 
3.10000000000000e+01 4.13397677876267e+00 4.13292190841686e+00 2.55170844507081e-04 6.17577253141362e-04 
3.20000000000000e+01 4.40329193134156e+00 4.40217199147849e+00 2.54341497346666e-04 6.13632883133496e-04 
3.30000000000000e+01 4.68115677130391e+00 4.67996144057484e+00 2.55349433370104e-04 6.18428198890675e-04 
3.40000000000000e+01 4.96757129864971e+00 4.96630181291153e+00 2.55554608451964e-04 6.19406512334914e-04 
3.50000000000000e+01 5.26253551337897e+00 5.26119311194782e+00 2.55086436517262e-04 6.17175257846450e-04 
3.60000000000000e+01 5.56604941549169e+00 5.56463533121437e+00 2.54055286212088e-04 6.12274510021811e-04 
3.70000000000000e+01 5.87811300498787e+00 5.87661692046389e+00 2.54517822761683e-04 6.14470470587583e-04 
3.80000000000000e+01 6.19872628186750e+00 6.19714943127142e+00 2.54383001342133e-04 6.13829983532892e-04 
3.90000000000000e+01 6.52788924613059e+00 6.52623286186328e+00 2.53739640005536e-04 6.10778099304770e-04 
4.00000000000000e+01 6.86560189777713e+00 6.86385566749220e+00 2.54344820881403e-04 6.13648665605769e-04 
4.10000000000000e+01 7.21186423680714e+00 7.21002939299045e+00 2.54420182693238e-04 6.14006584332553e-04 
4.20000000000000e+01 7.56667626322060e+00 7.56475403967768e+00 2.54038031501533e-04 6.12192663875842e-04 
4.30000000000000e+01 7.93003797701751e+00 7.92801805811539e+00 2.54717431111677e-04 6.15419324738369e-04 
4.40000000000000e+01 8.30194937819788e+00 8.29983299724200e+00 2.54925784230962e-04 6.16410491731583e-04 
4.50000000000000e+01 8.68241046676172e+00 8.68019886040448e+00 2.54722621753926e-04 6.15444008005201e-04 
4.60000000000000e+01 9.07142124270900e+00 9.06911564475292e+00 2.54160609941244e-04 6.12774214948124e-04 
4.70000000000000e+01 9.46898170603975e+00 9.46657180001217e+00 2.54505299766046e-04 6.14410964528397e-04 
4.80000000000000e+01 9.87509185675395e+00 9.87257887692638e+00 2.54476602751710e-04 6.14274614087401e-04 
4.90000000000000e+01 1.02897516948516e+01 1.02871368751794e+01 2.54118831021925e-04 6.12575972935421e-04 
5.00000000000000e+01 1.07129612203327e+01 1.07102342452912e+01 2.54549137762154e-04 6.14619282538777e-04 
