################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 3300 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58498619292715e-02 8.23566114957206e-05 1.44588048908778e-04 
1.00000000000000e+00 3.01268347033801e-02 3.01243560183679e-02 8.22749896087542e-05 1.44303063911319e-04 
2.00000000000000e+00 4.29513657785653e-02 4.29478419760003e-02 8.20416883413535e-05 1.43489999651613e-04 
3.00000000000000e+00 6.43255842372075e-02 6.43202939399813e-02 8.22425056672739e-05 1.44189701103898e-04 
4.00000000000000e+00 9.42494900793065e-02 9.42417118834580e-02 8.25277234065807e-05 1.45186383155390e-04 
5.00000000000000e+00 1.32723083304862e-01 1.32712169783975e-01 8.22277528185406e-05 1.44138246517930e-04 
6.00000000000000e+00 1.79746363913875e-01 1.79731556697108e-01 8.23783938913023e-05 1.44664145589801e-04 
7.00000000000000e+00 2.35319331906345e-01 2.35299946578285e-01 8.23788164894581e-05 1.44665625691003e-04 
8.00000000000000e+00 2.99441987282271e-01 2.99417487164559e-01 8.18192463066126e-05 1.42716859136766e-04 
9.00000000000000e+00 3.72114330041654e-01 3.72083513194540e-01 8.28155344373638e-05 1.46195441366492e-04 
1.00000000000000e+01 4.53336360184494e-01 4.53298875069927e-01 8.26872006295569e-05 1.45745075791100e-04 
1.10000000000000e+01 5.43108077710791e-01 5.43063202897028e-01 8.26259369077652e-05 1.45530346322380e-04 
1.20000000000000e+01 6.41429482620545e-01 6.41376496683154e-01 8.26060211243203e-05 1.45460519506721e-04 
1.30000000000000e+01 7.48300574913756e-01 7.48239126284892e-01 8.21175753750891e-05 1.43754235557312e-04 
1.40000000000000e+01 8.63721354590423e-01 8.63650352095193e-01 8.22053256560344e-05 1.44060149607567e-04 
1.50000000000000e+01 9.87691821650547e-01 9.87610543904667e-01 8.22905931778297e-05 1.44357544369017e-04 
1.60000000000000e+01 1.12021197609413e+00 1.12011970166802e+00 8.23722903149873e-05 1.44642814665881e-04 
1.70000000000000e+01 1.26128181792117e+00 1.26117782539117e+00 8.24498764030730e-05 1.44914044450637e-04 
