################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 1800 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58465176421854e-02 2.11719455718803e-04 4.85885204673170e-04 
1.00000000000000e+00 3.01268347033801e-02 3.01204626432744e-02 2.11507785945717e-04 4.84927725998234e-04 
2.00000000000000e+00 4.29513657785653e-02 4.29423072166214e-02 2.10902768276176e-04 4.82195945190393e-04 
3.00000000000000e+00 6.43255842372075e-02 6.43119842955908e-02 2.11423522661299e-04 4.84546821611857e-04 
4.00000000000000e+00 9.42494900793065e-02 9.42294938046673e-02 2.12163213003497e-04 4.87895485716764e-04 
5.00000000000000e+00 1.32723083304862e-01 1.32695027597564e-01 2.11385288826201e-04 4.84373992612874e-04 
6.00000000000000e+00 1.79746363913875e-01 1.79708297960664e-01 2.11775929048852e-04 4.86140811299272e-04 
7.00000000000000e+00 2.35319331906345e-01 2.35269496674444e-01 2.11777041422107e-04 4.86145865700944e-04 
8.00000000000000e+00 2.99441987282271e-01 2.99379006867006e-01 2.10325932700982e-04 4.79598292705867e-04 
9.00000000000000e+00 3.72114330041654e-01 3.72035103315159e-01 2.12909635827172e-04 4.91285721409040e-04 
1.00000000000000e+01 4.53336360184494e-01 4.53239991379453e-01 2.12576827065118e-04 4.89772648545955e-04 
1.10000000000000e+01 5.43108077710791e-01 5.42992711811970e-01 2.12417939551509e-04 4.89051144337925e-04 
1.20000000000000e+01 6.41429482620545e-01 6.41293264651403e-01 2.12366242639142e-04 4.88816493577103e-04 
1.30000000000000e+01 7.48300574913756e-01 7.48142608980241e-01 2.11099575238063e-04 4.83083795984013e-04 
1.40000000000000e+01 8.63721354590423e-01 8.63538826862872e-01 2.11327098237352e-04 4.84111093619395e-04 
1.50000000000000e+01 9.87691821650547e-01 9.87482877166328e-01 2.11548257907326e-04 4.85110745146422e-04 
1.60000000000000e+01 1.12021197609413e+00 1.11997475988208e+00 2.11760110685750e-04 4.86069207506981e-04 
1.70000000000000e+01 1.26128181792117e+00 1.26101447494515e+00 2.11961333477233e-04 4.86980407222888e-04 
1.80000000000000e+01 1.41090134713166e+00 1.41060298156783e+00 2.11471598945295e-04 4.84764127759845e-04 
1.90000000000000e+01 1.56907056372561e+00 1.56873836172763e+00 2.11718966414671e-04 4.85882940869244e-04 
2.00000000000000e+01 1.73578946770302e+00 1.73542157417811e+00 2.11945936853103e-04 4.86910670697741e-04 
2.10000000000000e+01 1.91105805906389e+00 1.91065357826978e+00 2.11652802587423e-04 4.85583602287120e-04 
2.20000000000000e+01 2.09487633780821e+00 2.09443245565308e+00 2.11889430950373e-04 4.86654693983889e-04 
2.30000000000000e+01 2.28724430393599e+00 2.28676012472461e+00 2.11686705502348e-04 4.85737060116344e-04 
2.40000000000000e+01 2.48816195744723e+00 2.48763562599547e+00 2.11534241241926e-04 4.85047339155742e-04 
2.50000000000000e+01 2.69762929834192e+00 2.69705800092020e+00 2.11777586367757e-04 4.86148306055787e-04 
2.60000000000000e+01 2.91564632662007e+00 2.91502628791136e+00 2.12659094845236e-04 4.90146505473935e-04 
2.70000000000000e+01 3.14221304228167e+00 3.14154336544973e+00 2.13122669575163e-04 4.92255359785200e-04 
2.80000000000000e+01 3.37732944532674e+00 3.37661115844965e+00 2.12678949067941e-04 4.90236724042785e-04 
2.90000000000000e+01 3.62099553575526e+00 3.62022966097210e+00 2.11509452468685e-04 4.84935245223277e-04 
3.00000000000000e+01 3.87321131356724e+00 3.87238927925573e+00 2.12235854167217e-04 4.88224892294754e-04 
3.10000000000000e+01 4.13397677876267e+00 4.13309960801912e+00 2.12185696846521e-04 4.87997408211047e-04 
3.20000000000000e+01 4.40329193134156e+00 4.40236064682053e+00 2.11497337799145e-04 4.84880499393323e-04 
3.30000000000000e+01 4.68115677130391e+00 4.68016280288057e+00 2.12333931952942e-04 4.88669858978421e-04 
3.40000000000000e+01 4.96757129864971e+00 4.96651566876663e+00 2.12504223818678e-04 4.89442955233668e-04 
3.50000000000000e+01 5.26253551337897e+00 5.26141924735608e+00 2.12115627544206e-04 4.87679703938238e-04 
3.60000000000000e+01 5.56604941549169e+00 5.56487353312028e+00 2.11259779358125e-04 4.83806994545311e-04 
3.70000000000000e+01 5.87811300498787e+00 5.87686893942941e+00 2.11643695417472e-04 4.85542386750036e-04 
3.80000000000000e+01 6.19872628186750e+00 6.19741505431104e+00 2.11531772308737e-04 4.85036137470870e-04 
3.90000000000000e+01 6.52788924613059e+00 6.52651187605738e+00 2.10997769918598e-04 4.82624412078705e-04 
4.00000000000000e+01 6.86560189777713e+00 6.86414982230200e+00 2.11500098134644e-04 4.84892964119091e-04 
4.10000000000000e+01 7.21186423680714e+00 7.21033847576473e+00 2.11562640713720e-04 4.85175768181349e-04 
4.20000000000000e+01 7.56667626322060e+00 7.56507783734554e+00 2.11245442444381e-04 4.83742288481309e-04 
4.30000000000000e+01 7.93003797701751e+00 7.92835832051089e+00 2.11809390004361e-04 4.86292188463179e-04 
4.40000000000000e+01 8.30194937819788e+00 8.30018951198777e+00 2.11982286320987e-04 4.87075400924580e-04 
