################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 5900 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58511236067399e-02 3.35527314450669e-05 4.52355213258509e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01258248604912e-02 3.35197141951759e-05 4.51463581488665e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29499301145494e-02 3.34253402637300e-05 4.48919743896148e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43234289069985e-02 3.35065780518518e-05 4.51108976136171e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42463212281781e-02 3.36219445400449e-05 4.54227107764497e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32718637001440e-01 3.35006037502404e-05 4.50947828774998e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79740331347657e-01 3.35615479872757e-05 4.52593605207028e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35311434185197e-01 3.35617183830886e-05 4.52598131485482e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99432005277934e-01 3.33353529596539e-05 4.46500641727742e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72101775513257e-01 3.37383631417997e-05 4.57384143116937e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53321088891064e-01 3.36864517640908e-05 4.55975037843879e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43089795783968e-01 3.36616735662084e-05 4.55303547523543e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41407896190139e-01 3.36536298859715e-05 4.55085162743240e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48275539746988e-01 3.34560303799676e-05 4.49746258250680e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63692427234527e-01 3.34915372214349e-05 4.50703458971821e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87658708251003e-01 3.35260440743002e-05 4.51634187975286e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12017438280650e+00 3.35590838442623e-05 4.52526739734712e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26123945089639e+00 3.35904507423578e-05 4.53374969477219e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41085406208527e+00 3.35140699157199e-05 4.51311295591685e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56901791723630e+00 3.35526588356849e-05 4.52352999855101e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73573116590831e+00 3.35880564993716e-05 4.53310198986905e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91099395771679e+00 3.35423336795484e-05 4.52074489950599e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09480599346001e+00 3.35792366022643e-05 4.53071480580942e-05 
