################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 1900 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58469614693031e-02 1.94551450457624e-04 4.36097296489830e-04 
1.00000000000000e+00 3.01268347033801e-02 3.01209793390334e-02 1.94357104034101e-04 4.35237913772519e-04 
2.00000000000000e+00 4.29513657785653e-02 4.29430417344241e-02 1.93801617023255e-04 4.32786068333611e-04 
3.00000000000000e+00 6.43255842372075e-02 6.43130870757280e-02 1.94279797497029e-04 4.34896152549457e-04 
4.00000000000000e+00 9.42494900793065e-02 9.42311153040170e-02 1.94958882790894e-04 4.37901605048190e-04 
5.00000000000000e+00 1.32723083304862e-01 1.32697302559040e-01 1.94244627086292e-04 4.34740931267017e-04 
6.00000000000000e+00 1.79746363913875e-01 1.79711384673150e-01 1.94603328620177e-04 4.36326764209451e-04 
7.00000000000000e+00 2.35319331906345e-01 2.35273537745308e-01 1.94604330488184e-04 4.36331231734847e-04 
8.00000000000000e+00 2.99441987282271e-01 2.99384113530243e-01 1.93272000874835e-04 4.30454584927439e-04 
9.00000000000000e+00 3.72114330041654e-01 3.72041528019641e-01 1.95644231183083e-04 4.40944699042982e-04 
1.00000000000000e+01 4.53336360184494e-01 4.53247806094010e-01 1.95338601228039e-04 4.39586420915718e-04 
1.10000000000000e+01 5.43108077710791e-01 5.43002066946558e-01 1.95192759201719e-04 4.38938908017760e-04 
1.20000000000000e+01 6.41429482620545e-01 6.41304310614147e-01 1.95145389773274e-04 4.38728509664911e-04 
1.30000000000000e+01 7.48300574913756e-01 7.48155417837757e-01 1.93982312542582e-04 4.33582903475881e-04 
1.40000000000000e+01 8.63721354590423e-01 8.63553627485788e-01 1.94191221212462e-04 4.34504921925516e-04 
1.50000000000000e+01 9.87691821650547e-01 9.87499820014258e-01 1.94394275705008e-04 4.35402194819366e-04 
1.60000000000000e+01 1.12021197609413e+00 1.11999399542482e+00 1.94588768876819e-04 4.36262441901574e-04 
1.70000000000000e+01 1.26128181792117e+00 1.26103615360580e+00 1.94773532668625e-04 4.37080260729748e-04 
1.80000000000000e+01 1.41090134713166e+00 1.41062717531926e+00 1.94323871728775e-04 4.35090991568566e-04 
1.90000000000000e+01 1.56907056372561e+00 1.56876529947644e+00 1.94551001230201e-04 4.36095339541088e-04 
2.00000000000000e+01 1.73578946770302e+00 1.73545140637793e+00 1.94759405666531e-04 4.37017773833903e-04 
2.10000000000000e+01 1.91105805906389e+00 1.91068637689277e+00 1.94490255989514e-04 4.35826598235871e-04 
2.20000000000000e+01 2.09487633780821e+00 2.09446844966200e+00 1.94707505568691e-04 4.36787975716241e-04 
2.30000000000000e+01 2.28724430393599e+00 2.28679938598760e+00 1.94521393112032e-04 4.35964356604730e-04 
2.40000000000000e+01 2.48816195744723e+00 2.48767830508794e+00 1.94381381741695e-04 4.35345196696395e-04 
2.50000000000000e+01 2.69762929834192e+00 2.69710432670051e+00 1.94604811613818e-04 4.36333417430062e-04 
2.60000000000000e+01 2.91564632662007e+00 2.91507656793839e+00 1.95414195636840e-04 4.39922245364822e-04 
2.70000000000000e+01 3.14221304228167e+00 3.14159767188015e+00 1.95839808836760e-04 4.41814968300378e-04 
2.80000000000000e+01 3.37732944532674e+00 3.37666940565016e+00 1.95432422943417e-04 4.40003120671102e-04 
2.90000000000000e+01 3.62099553575526e+00 3.62029176401057e+00 1.94358633624322e-04 4.35244657787110e-04 
3.00000000000000e+01 3.87321131356724e+00 3.87245593820047e+00 1.95025601654913e-04 4.38197402633021e-04 
3.10000000000000e+01 4.13397677876267e+00 4.13317073783327e+00 1.94979549362767e-04 4.37993187137918e-04 
3.20000000000000e+01 4.40329193134156e+00 4.40243616255360e+00 1.94347502120092e-04 4.35195474626055e-04 
3.30000000000000e+01 4.68115677130391e+00 4.68024340452566e+00 1.95115614125193e-04 4.38596685516959e-04 
