################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 3400 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
2.00000000000000e+01 1.73578946770302e+00 1.73565283659716e+00 7.87141000705316e-05 1.36496116825162e-04 
2.10000000000000e+01 1.91105805906389e+00 1.91090783802421e+00 7.86062144819375e-05 1.36123992439905e-04 
2.20000000000000e+01 2.09487633780821e+00 2.09471148506388e+00 7.86933058311813e-05 1.36424307811064e-04 
2.30000000000000e+01 2.28724430393599e+00 2.28706448373370e+00 7.86187124739857e-05 1.36167031251548e-04 
2.40000000000000e+01 2.48816195744723e+00 2.48796648099723e+00 7.85625909159774e-05 1.35973622638892e-04 
2.50000000000000e+01 2.69762929834192e+00 2.69741712403359e+00 7.86521366959153e-05 1.36282289404490e-04 
2.60000000000000e+01 2.91564632662007e+00 2.91541605894699e+00 7.89765449175843e-05 1.37403405583424e-04 
2.70000000000000e+01 3.14221304228167e+00 3.14196434511322e+00 7.91471377365311e-05 1.37994723944781e-04 
2.80000000000000e+01 3.37732944532674e+00 3.37706269082626e+00 7.89838553793101e-05 1.37428714886135e-04 
2.90000000000000e+01 3.62099553575526e+00 3.62071109403616e+00 7.85534575478223e-05 1.35942175046056e-04 
3.00000000000000e+01 3.87321131356724e+00 3.87290602394501e+00 7.88208020450454e-05 1.36864619024938e-04 
3.10000000000000e+01 4.13397677876267e+00 4.13365101175492e+00 7.88023313102656e-05 1.36800776191972e-04 
3.20000000000000e+01 4.40329193134156e+00 4.40294605716966e+00 7.85489986342949e-05 1.35926825142240e-04 
3.30000000000000e+01 4.68115677130391e+00 4.68078762981680e+00 7.88568948111476e-05 1.36989423913482e-04 
3.40000000000000e+01 4.96757129864971e+00 4.96717926008788e+00 7.89195641620717e-05 1.37206145848105e-04 
3.50000000000000e+01 5.26253551337897e+00 5.26212094900901e+00 7.87765458132101e-05 1.36711725523841e-04 
3.60000000000000e+01 5.56604941549169e+00 5.56561269439399e+00 7.84615918945101e-05 1.35625892641680e-04 
3.70000000000000e+01 5.87811300498787e+00 5.87765096852360e+00 7.86028550105861e-05 1.36112424926463e-04 
3.80000000000000e+01 6.19872628186750e+00 6.19823929945817e+00 7.85616894802967e-05 1.35970527520337e-04 
3.90000000000000e+01 6.52788924613059e+00 6.52737768703914e+00 7.83651609518793e-05 1.35294279750760e-04 
4.00000000000000e+01 6.86560189777713e+00 6.86506260453382e+00 7.85500312052231e-05 1.35930360029202e-04 
4.10000000000000e+01 7.21186423680714e+00 7.21129757847866e+00 7.85730720755904e-05 1.36009726819298e-04 
4.20000000000000e+01 7.56667626322060e+00 7.56608260963723e+00 7.84563212057647e-05 1.35607741454394e-04 
4.30000000000000e+01 7.93003797701751e+00 7.92941416973756e+00 7.86638452124742e-05 1.36322660220335e-04 
4.40000000000000e+01 8.30194937819788e+00 8.30129578646484e+00 7.87275016105529e-05 1.36542318644861e-04 
4.50000000000000e+01 8.68241046676172e+00 8.68172746125004e+00 7.86654252633369e-05 1.36328168635805e-04 
4.60000000000000e+01 9.07142124270900e+00 9.07070919263121e+00 7.84937727771320e-05 1.35736610692506e-04 
4.70000000000000e+01 9.46898170603975e+00 9.46823745310621e+00 7.85990465120364e-05 1.36099236711921e-04 
4.80000000000000e+01 9.87509185675395e+00 9.87431577033731e+00 7.85902984899038e-05 1.36069099559421e-04 
4.90000000000000e+01 1.02897516948516e+01 1.02889441448901e+01 7.84809959898638e-05 1.35692664941175e-04 
5.00000000000000e+01 1.07129612203327e+01 1.07121190483090e+01 7.86124402388794e-05 1.36145477048760e-04 
