################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 7300 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58513658781992e-02 2.41812497983415e-05 2.95489142460842e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01261069140967e-02 2.41575090954273e-05 2.94906688924873e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29503310952481e-02 2.40896488035871e-05 2.93245040965199e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43240308990305e-02 2.41480616990539e-05 2.94675236164001e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42472063180052e-02 2.42310202351457e-05 2.96712023919730e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32719878869284e-01 2.41437698590966e-05 2.94569842509229e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79742016282589e-01 2.41875896198629e-05 2.95644397053240e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35313640070421e-01 2.41877107054682e-05 2.95647874884655e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99434793204706e-01 2.40249459679700e-05 2.91664739962448e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72105282181320e-01 2.43147323383642e-05 2.98774519535436e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53325354347713e-01 2.42774190377863e-05 2.97854306310993e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43094902130432e-01 2.42595919666778e-05 2.97415027233836e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41413925519237e-01 2.42537983201431e-05 2.97272753147069e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48282532095763e-01 2.41117254182906e-05 2.93785029275869e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63700506729622e-01 2.41372529351670e-05 2.94410051644335e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87667956999220e-01 2.41620420502626e-05 2.95017842458782e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12018488290491e+00 2.41857700126506e-05 2.95600330075249e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26125128433137e+00 2.42083802076331e-05 2.96155004040629e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41086726901045e+00 2.41534401262807e-05 2.94806508856338e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56903262171629e+00 2.41812001326643e-05 2.95487953688303e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73574745005343e+00 2.42066508490282e-05 2.96113092792921e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91101186158065e+00 2.41737727533127e-05 2.95305165004167e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09482564115044e+00 2.42003104692183e-05 2.95957054987263e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28718900389632e+00 2.41775832927359e-05 2.95399195239497e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48810184225847e+00 2.41604806214031e-05 2.94979616885918e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69756404868425e+00 2.41877776565451e-05 2.95649480422968e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91557551538256e+00 2.42866347887735e-05 2.98081269856639e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14213656514947e+00 2.43386209578231e-05 2.99364166889965e-05 
