################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 3900 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58503474638089e-02 6.35752906611637e-05 1.03523931150372e-04 
1.00000000000000e+00 3.01268347033801e-02 3.01249212751704e-02 6.35124210194637e-05 1.03319886467623e-04 
2.00000000000000e+00 4.29513657785653e-02 4.29486455519655e-02 6.33327148166798e-05 1.02737727241594e-04 
3.00000000000000e+00 6.43255842372075e-02 6.43215003740214e-02 6.34873858435616e-05 1.03238683969540e-04 
4.00000000000000e+00 9.42494900793065e-02 9.42434857183844e-02 6.37070918582320e-05 1.03952355558910e-04 
5.00000000000000e+00 1.32723083304862e-01 1.32714658567864e-01 6.34760494446256e-05 1.03201889049611e-04 
6.00000000000000e+00 1.79746363913875e-01 1.79734933471183e-01 6.35920663046375e-05 1.03578422029119e-04 
7.00000000000000e+00 2.35319331906345e-01 2.35304367386427e-01 6.35923950502946e-05 1.03579487779997e-04 
8.00000000000000e+00 2.99441987282271e-01 2.99423074116894e-01 6.31613674109454e-05 1.02184120552996e-04 
9.00000000000000e+00 3.72114330041654e-01 3.72090541223209e-01 6.39287888820679e-05 1.04674853439068e-04 
1.00000000000000e+01 4.53336360184494e-01 4.53307423745900e-01 6.38299530672439e-05 1.04352429764206e-04 
1.10000000000000e+01 5.43108077710791e-01 5.43073436781890e-01 6.37827539723841e-05 1.04198633011888e-04 
1.20000000000000e+01 6.41429482620545e-01 6.41388580340080e-01 6.37673845269087e-05 1.04148593949503e-04 
1.30000000000000e+01 7.48300574913756e-01 7.48253139259717e-01 6.33911767929729e-05 1.02926904534265e-04 
1.40000000000000e+01 8.63721354590423e-01 8.63666543913581e-01 6.34587492261331e-05 1.03145848373692e-04 
1.50000000000000e+01 9.87691821650547e-01 9.87629079041270e-01 6.35244799057581e-05 1.03358950790630e-04 
1.60000000000000e+01 1.12021197609413e+00 1.12014074475817e+00 6.35873722824977e-05 1.03563131909579e-04 
1.70000000000000e+01 1.26128181792117e+00 1.26120154094482e+00 6.36471367512145e-05 1.03757317961706e-04 
1.80000000000000e+01 1.41090134713166e+00 1.41081175252424e+00 6.35016811091126e-05 1.03284984228205e-04 
1.90000000000000e+01 1.56907056372561e+00 1.56897080984342e+00 6.35751409144884e-05 1.03523447438632e-04 
2.00000000000000e+01 1.73578946770302e+00 1.73567899760050e+00 6.36425698954500e-05 1.03742462880247e-04 
2.10000000000000e+01 1.91105805906389e+00 1.91093660081748e+00 6.35554978730920e-05 1.03459658297116e-04 
2.20000000000000e+01 2.09487633780821e+00 2.09474304970046e+00 6.36257641293760e-05 1.03687852094513e-04 
2.30000000000000e+01 2.28724430393599e+00 2.28709891394921e+00 6.35655695060474e-05 1.03492384248997e-04 
2.40000000000000e+01 2.48816195744723e+00 2.48800390871225e+00 6.35202762838188e-05 1.03345374001078e-04 
2.50000000000000e+01 2.69762929834192e+00 2.69745774920811e+00 6.35925528808283e-05 1.03579985107629e-04 
2.60000000000000e+01 2.91564632662007e+00 2.91546014982814e+00 6.38543811806657e-05 1.04432094503870e-04 
2.70000000000000e+01 3.14221304228167e+00 3.14201196560799e+00 6.39920562288938e-05 1.04881500297963e-04 
2.80000000000000e+01 3.37732944532674e+00 3.37711376815947e+00 6.38602691149279e-05 1.04451294537773e-04 
2.90000000000000e+01 3.62099553575526e+00 3.62076555575369e+00 6.35129204932451e-05 1.03321510468184e-04 
3.00000000000000e+01 3.87321131356724e+00 3.87296447891155e+00 6.37286829201856e-05 1.04022573413750e-04 
3.10000000000000e+01 4.13397677876267e+00 4.13371338748275e+00 6.37137782853897e-05 1.03974096462178e-04 
3.20000000000000e+01 4.40329193134156e+00 4.40301228123393e+00 6.35093271107383e-05 1.03309842287866e-04 
3.30000000000000e+01 4.68115677130391e+00 4.68085831104322e+00 6.37578007467355e-05 1.04117386535581e-04 
3.40000000000000e+01 4.96757129864971e+00 4.96725432597556e+00 6.38083794065695e-05 1.04282147147798e-04 
3.50000000000000e+01 5.26253551337897e+00 5.26220032690397e+00 6.36929621001003e-05 1.03906375716579e-04 
3.60000000000000e+01 5.56604941549169e+00 5.56569631227159e+00 6.34387504933761e-05 1.03081043780328e-04 
3.70000000000000e+01 5.87811300498787e+00 5.87773943460347e+00 6.35527734972487e-05 1.03450834230447e-04 
3.80000000000000e+01 6.19872628186750e+00 6.19833254160354e+00 6.35195435409204e-05 1.03343015086899e-04 
3.90000000000000e+01 6.52788924613059e+00 6.52747563291191e+00 6.33609430373943e-05 1.02829062621277e-04 
4.00000000000000e+01 6.86560189777713e+00 6.86516586243670e+00 6.35101403963612e-05 1.03312490841620e-04 
