################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 8400 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58514870753163e-02 1.94931344014258e-05 2.23167161607347e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01262480127053e-02 1.94740230940498e-05 2.22727266851242e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29505316892436e-02 1.94193899687088e-05 2.21472030455096e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43243320486872e-02 1.94664150372641e-05 2.22552220524746e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42476490850464e-02 1.95332012779805e-05 2.24090821646395e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32720500119372e-01 1.94629707656559e-05 2.22472890103323e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79742859177017e-01 1.94982350781438e-05 2.23284640778680e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35314743571135e-01 1.94983351872701e-05 2.23287037120592e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99436187896986e-01 1.93673082977916e-05 2.20278715266065e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72107036384030e-01 1.96005824968786e-05 2.25648301594159e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53327488150401e-01 1.95705327708783e-05 2.24953048635790e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43097456585515e-01 1.95561909534175e-05 2.24621706775008e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41416941691624e-01 1.95515317909560e-05 2.24513945609428e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48286030074280e-01 1.94371619684947e-05 2.21880062010749e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63704548549345e-01 1.94577116669781e-05 2.22352169415827e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87672583710694e-01 1.94776745456182e-05 2.22811468849436e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12019013553841e+00 1.94968061270234e-05 2.23251678521492e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26125720404278e+00 1.95149712279249e-05 2.23670376093673e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41087387581790e+00 1.94707545058811e-05 2.22652355431171e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56903997768271e+00 1.94930958561299e-05 2.23166281423792e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73575559622698e+00 1.95135854159727e-05 2.23638498673542e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91102081804812e+00 1.94871189765510e-05 2.23028730046431e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09483546995286e+00 1.95084810554417e-05 2.23520786490634e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28719972512327e+00 1.94901841671689e-05 2.23099364195731e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48811349697447e+00 1.94764141501835e-05 2.22782372473775e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69757669892595e+00 1.94983854898155e-05 2.23288279677700e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91558924418156e+00 1.95779707527716e-05 2.25125011779961e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14215139264890e+00 1.96198131524551e-05 2.26093776834031e-05 
2.80000000000000e+01 3.37732944532674e+00 3.37726331802339e+00 1.95797609971714e-05 2.25166552722560e-05 
2.90000000000000e+01 3.62099553575526e+00 3.62092501982364e+00 1.94741835285117e-05 2.22731222597346e-05 
3.00000000000000e+01 3.87321131356724e+00 3.87313563195942e+00 1.95397569841458e-05 2.24242101804925e-05 
3.10000000000000e+01 4.13397677876267e+00 4.13389602059113e+00 1.95352262146909e-05 2.24137525750445e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40320618568723e+00 1.94730796114578e-05 2.22705594330147e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68106526120437e+00 1.95486081773340e-05 2.24446400363513e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96747411319621e+00 1.95639775779109e-05 2.24801371638289e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26243274180986e+00 1.95289074728824e-05 2.23991689958494e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56594114672432e+00 1.94516360331728e-05 2.22212488323633e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87799846233602e+00 1.94862963249882e-05 2.23009752812447e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19860555433141e+00 1.94761843966379e-05 2.22777072860782e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52776242245136e+00 1.94279765551853e-05 2.21669178905398e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86546820165398e+00 1.94733287983116e-05 2.22711293754472e-05 
4.10000000000000e+01 7.21186423680714e+00 7.21172375706923e+00 1.94789770432906e-05 2.22841321006583e-05 
4.20000000000000e+01 7.56667626322060e+00 7.56652908880349e+00 1.94503388261653e-05 2.22182798584516e-05 
4.30000000000000e+01 7.93003797701751e+00 7.92988333128415e+00 1.95012601215865e-05 2.23354084255823e-05 
4.40000000000000e+01 8.30194937819788e+00 8.30178735017745e+00 1.95168644194889e-05 2.23714008179450e-05 
4.50000000000000e+01 8.68241046676172e+00 8.68224114547423e+00 1.95016450946314e-05 2.23363208731701e-05 
4.60000000000000e+01 9.07142124270900e+00 9.07124471719959e+00 1.94595206954832e-05 2.22393708680749e-05 
4.70000000000000e+01 9.46898170603975e+00 9.46879719953630e+00 1.94853585287629e-05 2.22988231510864e-05 
4.80000000000000e+01 9.87509185675395e+00 9.87489945832395e+00 1.94832040843402e-05 2.22938765800502e-05 
4.90000000000000e+01 1.02897516948516e+01 1.02895514934131e+01 1.94563916057506e-05 2.22321802988109e-05 
5.00000000000000e+01 1.07129612203327e+01 1.07127524392448e+01 1.94886440472446e-05 2.23063731800963e-05 
