################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 5400 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58509967953213e-02 3.84580177939943e-05 5.40000369119788e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01256772262892e-02 3.84201361431146e-05 5.38935990816187e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29497202322871e-02 3.83118498890815e-05 5.35899121521285e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43231138097893e-02 3.84050521650102e-05 5.38512521520699e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42458579448491e-02 3.85374441210138e-05 5.42235346089209e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32717986975528e-01 3.83982138403602e-05 5.38320328161134e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79739449408373e-01 3.84681244808877e-05 5.40284522815127e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35310279566562e-01 3.84683217872962e-05 5.40290095460289e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99430546018692e-01 3.82086149067923e-05 5.33011794007557e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72099940007805e-01 3.86710015914227e-05 5.46003767956572e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53318856208417e-01 3.86114541311561e-05 5.44321973333769e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43087122962202e-01 3.85830177253516e-05 5.43519845541179e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41404740271789e-01 3.85737628633358e-05 5.43258927904259e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48271879777006e-01 3.83470729698983e-05 5.36886113246512e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63688198223639e-01 3.83878048262116e-05 5.38028320067000e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87653867247581e-01 3.84273739384356e-05 5.39139463637129e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12016888681273e+00 3.84652925684819e-05 5.40205011833974e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26123325691458e+00 3.85013134233942e-05 5.41218064481490e-05 
