0.0000000000000000e+00	0.0000000000000000e+00
1.0003334444814937e-02	1.6857839203276313e-17
2.0006668889629875e-02	1.1920292416789107e-17
3.0010003334444816e-02	9.7328780019670046e-18
4.0013337779259750e-02	8.4289196016381567e-18
5.0016672224074694e-02	7.5390548824573453e-18
6.0020006668889632e-02	6.8821840356522446e-18
7.0023341113704562e-02	6.3716643105406224e-18
8.0026675558519500e-02	5.9601462083945535e-18
9.0030010003334451e-02	5.6192797344254368e-18
1.0003334444814939e-01	5.3309168311231388e-18
1.1003667889296433e-01	5.0828297648555760e-18
1.2004001333777926e-01	4.8664390009835023e-18
1.3004334778259419e-01	4.6755233569953656e-18
1.4004668222740912e-01	4.5054470414275821e-18
1.5005001667222406e-01	4.3526753658221105e-18
1.6005335111703900e-01	4.2144598008190784e-18
1.7005668556185394e-01	4.0886265679286178e-18
1.8006002000666890e-01	3.9734308055963682e-18
1.9006335445148384e-01	3.8674535522915610e-18
2.0006668889629878e-01	3.7695274412286726e-18
2.1007002334111372e-01	3.6786821048765589e-18
2.2007335778592865e-01	3.5941033943462025e-18
2.3007669223074359e-01	3.5151024637395442e-18
2.4008002667555853e-01	3.4410920178261223e-18
2.5008336112037344e-01	3.3715678406552625e-18
2.6008669556518837e-01	3.3060942713275138e-18
2.7009003001000331e-01	3.2442926673223353e-18
2.8009336445481825e-01	3.1858321552703112e-18
2.9009669889963319e-01	3.1304221517867574e-18
3.0010003334444812e-01	3.0778062674764514e-18
3.1010336778926306e-01	3.0277573016232485e-18
3.2010670223407800e-01	2.9800731041972767e-18
3.3011003667889294e-01	2.9345731329844090e-18
3.4011337112370787e-01	2.8910955719218060e-18
3.5011670556852287e-01	2.8494949056356322e-18
3.6012004001333781e-01	2.8096398672127184e-18
3.7012337445815274e-01	2.7714116931751768e-18
3.8012670890296768e-01	2.7347026327493646e-18
3.9013004334778262e-01	2.6994146687636565e-18
4.0013337779259756e-01	2.6654584155615694e-18
4.1013671223741249e-01	2.6327521656888835e-18
4.2014004668222743e-01	2.6012210621878174e-18
4.3014338112704237e-01	2.5707963773965732e-18
4.4014671557185731e-01	2.5414148824277880e-18
4.5015005001667224e-01	2.5130182941524486e-18
4.6015338446148718e-01	2.4855527886757721e-18
4.7015671890630212e-01	2.4589685720587726e-18
4.8016005335111706e-01	2.4332195004917512e-18
4.9016338779593199e-01	2.4082627433251873e-18
5.0016672224074687e-01	2.3840584833578215e-18
5.1017005668556181e-01	2.3605696496094434e-18
5.2017339113037675e-01	2.3377616784976828e-18
