################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 900 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58357014849637e-02 6.30107239345462e-04 1.94195979888863e-03 
1.00000000000000e+00 3.01268347033801e-02 3.01078707600221e-02 6.29470156578956e-04 1.93813639882752e-03 
2.00000000000000e+00 4.29513657785653e-02 4.29244073875421e-02 6.27649215212978e-04 1.92722775652291e-03 
3.00000000000000e+00 6.43255842372075e-02 6.42851095161397e-02 6.29216532546873e-04 1.93661535322460e-03 
4.00000000000000e+00 9.42494900793065e-02 9.41899769093594e-02 6.31442885229299e-04 1.94998715305636e-03 
5.00000000000000e+00 1.32723083304862e-01 1.32639587020693e-01 6.29101450103433e-04 1.93592519915066e-03 
6.00000000000000e+00 1.79746363913875e-01 1.79633073876264e-01 6.30277214760773e-04 1.94298048781361e-03 
7.00000000000000e+00 2.35319331906345e-01 2.35171014706841e-01 6.30280556646280e-04 1.94300054339951e-03 
8.00000000000000e+00 2.99441987282271e-01 2.99254562605670e-01 6.25913146990679e-04 1.91685453196975e-03 
9.00000000000000e+00 3.72114330041654e-01 3.71878525059659e-01 6.33689602786374e-04 1.96352495767916e-03 
1.00000000000000e+01 4.53336360184494e-01 4.53049539801896e-01 6.32687796058372e-04 1.95748282467518e-03 
1.10000000000000e+01 5.43108077710791e-01 5.42764719602444e-01 6.32209540676193e-04 1.95460170985395e-03 
1.20000000000000e+01 6.41429482620545e-01 6.41024064568895e-01 6.32053971067463e-04 1.95366495101841e-03 
1.30000000000000e+01 7.48300574913756e-01 7.47830461412470e-01 6.28241534278998e-04 1.93077303424631e-03 
1.40000000000000e+01 8.63721354590423e-01 8.63178137476124e-01 6.28926344604227e-04 1.93487546319756e-03 
1.50000000000000e+01 9.87691821650547e-01 9.87069978802470e-01 6.29591978435393e-04 1.93886704846605e-03 
1.60000000000000e+01 1.12021197609413e+00 1.11950598534511e+00 6.30229603044257e-04 1.94269455787325e-03 
1.70000000000000e+01 1.26128181792117e+00 1.26048615690900e+00 6.30835235124934e-04 1.94633300992612e-03 
1.80000000000000e+01 1.41090134713166e+00 1.41001338061838e+00 6.29361163406042e-04 1.93748292677661e-03 
1.90000000000000e+01 1.56907056372561e+00 1.56808188332967e+00 6.30105757383063e-04 1.94195086764930e-03 
2.00000000000000e+01 1.73578946770302e+00 1.73469455093428e+00 6.30788922916493e-04 1.94605473759120e-03 
2.10000000000000e+01 1.91105805906389e+00 1.90985427093613e+00 6.29906622694600e-04 1.94075537786262e-03 
2.20000000000000e+01 2.09487633780821e+00 2.09355526937901e+00 6.30618812842065e-04 1.94503242000880e-03 
2.30000000000000e+01 2.28724430393599e+00 2.28580332014596e+00 6.30008691047737e-04 1.94136818669068e-03 
2.40000000000000e+01 2.48816195744723e+00 2.48659553573296e+00 6.29549740352427e-04 1.93861380049681e-03 
2.50000000000000e+01 2.69762929834192e+00 2.69592903060904e+00 6.30282201458421e-04 1.94301032518356e-03 
2.60000000000000e+01 2.91564632662007e+00 2.91380091066029e+00 6.32935463718376e-04 1.95897589433622e-03 
2.70000000000000e+01 3.14221304228167e+00 3.14021983971196e+00 6.34330818087235e-04 1.96739680670812e-03 
2.80000000000000e+01 3.37732944532674e+00 3.37519161193567e+00 6.32995218759645e-04 1.95933613504742e-03 
2.90000000000000e+01 3.62099553575526e+00 3.61871620876562e+00 6.29475227774244e-04 1.93816671841887e-03 
3.00000000000000e+01 3.87321131356724e+00 3.87076475508837e+00 6.31661502767851e-04 1.95130250616248e-03 
3.10000000000000e+01 4.13397677876267e+00 4.13136612852368e+00 6.31510620088904e-04 1.95039444181555e-03 
3.20000000000000e+01 4.40329193134156e+00 4.40052032918189e+00 6.29438657006579e-04 1.93794757492667e-03 
3.30000000000000e+01 4.68115677130391e+00 4.67819848275993e+00 6.31956733881266e-04 1.95307942102832e-03 
3.40000000000000e+01 4.96757129864971e+00 4.96442946221040e+00 6.32469319598425e-04 1.95616648025586e-03 
3.50000000000000e+01 5.26253551337897e+00 5.25921327625716e+00 6.31299705886530e-04 1.94912573351052e-03 
3.60000000000000e+01 5.56604941549169e+00 5.56254990823071e+00 6.28723714030124e-04 1.93366105464781e-03 
3.70000000000000e+01 5.87811300498787e+00 5.87441050372718e+00 6.29879224428839e-04 1.94059080575017e-03 
3.80000000000000e+01 6.19872628186750e+00 6.19482392122234e+00 6.29542339460158e-04 1.93856946912615e-03 
3.90000000000000e+01 6.52788924613059e+00 6.52379015507193e+00 6.27935141682774e-04 1.92893872735876e-03 
4.00000000000000e+01 6.86560189777713e+00 6.86128036514243e+00 6.29447017034683e-04 1.93799751689392e-03 
4.10000000000000e+01 7.21186423680714e+00 7.20732339268110e+00 6.29635275559248e-04 1.93912687114968e-03 
4.20000000000000e+01 7.56667626322060e+00 7.56191924091140e+00 6.28680565114199e-04 1.93340267430476e-03 
4.30000000000000e+01 7.93003797701751e+00 7.92503905643020e+00 6.30377887445331e-04 1.94358495476997e-03 
4.40000000000000e+01 8.30194937819788e+00 8.29671169255169e+00 6.30898287569237e-04 1.94671248026223e-03 
4.50000000000000e+01 8.68241046676172e+00 8.67693715503292e+00 6.30390805612201e-04 1.94366271988451e-03 
4.60000000000000e+01 9.07142124270900e+00 9.06571543839162e+00 6.28986810855642e-04 1.93523802200234e-03 
4.70000000000000e+01 9.46898170603975e+00 9.46301768789494e+00 6.29847889662853e-04 1.94040289488084e-03 
4.80000000000000e+01 9.87509185675395e+00 9.86887275845592e+00 6.29776247982318e-04 1.93997275048204e-03 
4.90000000000000e+01 1.02897516948516e+01 1.02832806506753e+01 6.28882442278847e-04 1.93461238059106e-03 
5.00000000000000e+01 1.07129612203327e+01 1.07062125109579e+01 6.29957416629692e-04 1.94106020671425e-03 
