################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 8700 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58515134872313e-02 1.84714755672212e-05 2.08041928660501e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01262787617434e-02 1.84533702971925e-05 2.07631785150400e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29505754035307e-02 1.84016275225682e-05 2.06461923913629e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43243976768074e-02 1.84461659253979e-05 2.07468606514672e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42477455746432e-02 1.85094334388394e-05 2.08903035284935e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32720635506918e-01 1.84428954130021e-05 2.07394799411276e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79743042864018e-01 1.84763117579781e-05 2.08151514259620e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35314984051973e-01 1.84764011368679e-05 2.08153558697291e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99436491837030e-01 1.83522868347681e-05 2.05349400120492e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72107418665306e-01 1.85732603940704e-05 2.10354982808718e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53327953155355e-01 1.85447933975850e-05 2.09706654764621e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43098013259748e-01 1.85312122136618e-05 2.09397853749596e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41417598989889e-01 1.85267920762278e-05 2.09297384087834e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48286792370668e-01 1.84184585041808e-05 2.06842180034267e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63705429367135e-01 1.84379177422853e-05 2.07282205502625e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87673592001555e-01 1.84568188101302e-05 2.07710021361707e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12019128023262e+00 1.84749511261012e-05 2.08120619332278e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26125849410392e+00 1.84921537088079e-05 2.08510838154183e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41087531560035e+00 1.84502845397440e-05 2.07563564589814e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56904158073493e+00 1.84714386680224e-05 2.08041125032496e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73575737147933e+00 1.84908505837580e-05 2.08481589246386e-05 
