################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 6500 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58512437410566e-02 2.89057270172352e-05 3.72699431781891e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01259647213965e-02 2.88773112784684e-05 3.71964717160261e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29501289469644e-02 2.87960948045056e-05 3.69868892694897e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43237274146555e-02 2.88660036904158e-05 3.71672585977646e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42467601147430e-02 2.89652979678364e-05 3.74241883657081e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32719252800926e-01 2.88608721324927e-05 3.71540084094777e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79741166851126e-01 2.89133122687418e-05 3.72895718849533e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35312528011943e-01 2.89134528235886e-05 3.72899022545648e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99433387711644e-01 2.87186533359521e-05 3.67875749212424e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72103514357988e-01 2.90654855055472e-05 3.76843057923205e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53323203995591e-01 2.90208111652160e-05 3.75682142235578e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43092327857013e-01 2.89994835732208e-05 3.75128368052193e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41410885943796e-01 2.89925506278676e-05 3.74948566533124e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48279007004655e-01 2.88225210880929e-05 3.70550192804079e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63696433586523e-01 2.88530598065236e-05 3.71338310907404e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87663294401632e-01 2.88827428658586e-05 3.72105165672062e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12017958943891e+00 2.89111845885909e-05 3.72840627220338e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26124531869162e+00 2.89382032061161e-05 3.73539834945608e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41086061094621e+00 2.88724548564566e-05 3.71839375968599e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56902520869940e+00 2.89056638127990e-05 3.72697717825484e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73573924067521e+00 2.89361289181438e-05 3.73486242886184e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91100283563025e+00 2.88967848863915e-05 3.72468253651113e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09481573608910e+00 2.89285424709145e-05 3.73289923891770e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28717819951619e+00 2.89013375987750e-05 3.72585969416132e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48809009718392e+00 2.88808624738241e-05 3.72056559662923e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69755130034618e+00 2.89135337407745e-05 3.72901451422068e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91556167999589e+00 2.90318559576733e-05 3.75969067926642e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14212162246198e+00 2.90940870223318e-05 3.77587367785085e-05 
2.80000000000000e+01 3.37732944532674e+00 3.37723138618915e+00 2.90345194851444e-05 3.76038160522755e-05 
2.90000000000000e+01 3.62099553575526e+00 3.62089097030974e+00 2.88775405787315e-05 3.71970682592788e-05 
3.00000000000000e+01 3.87321131356724e+00 3.87309908708124e+00 2.89750485862448e-05 3.74494682761919e-05 
3.10000000000000e+01 4.13397677876267e+00 4.13385702443047e+00 2.89683127429111e-05 3.74320012060789e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40316478228463e+00 2.88759089594343e-05 3.71928544243451e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68102107293121e+00 2.89882136678893e-05 3.74836197350547e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96742718409187e+00 2.90110698326510e-05 3.75429141174244e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26238311609356e+00 2.89589086906769e-05 3.74076343217883e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56588886823945e+00 2.88440220807150e-05 3.71105089282842e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87794315365980e+00 2.88955533728446e-05 3.72436355377669e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19854725931535e+00 2.88805383572604e-05 3.72048215769973e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52770118515477e+00 2.88088490364886e-05 3.70197684936009e-05 
