################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 8500 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58514961430258e-02 1.91423796183282e-05 2.17947153136447e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01262585693402e-02 1.91236167203465e-05 2.17517549473376e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29505466970689e-02 1.90699755780391e-05 2.16291861981423e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43243545798438e-02 1.91161476147384e-05 2.17346768727787e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42476822122660e-02 1.91817169403506e-05 2.18849005411971e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32720546601000e-01 1.91127556649091e-05 2.17269032024342e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79742922241622e-01 1.91473817777644e-05 2.18061664563713e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35314826131491e-01 1.91474912709316e-05 2.18064599445690e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99436292243667e-01 1.90188378579410e-05 2.15126526995675e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72107167628186e-01 1.92478840237283e-05 2.20370457053234e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53327647792039e-01 1.92183844501489e-05 2.19691410456645e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43097647701603e-01 1.92042976640360e-05 2.19367715755440e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41417167353838e-01 1.91997203757646e-05 2.19262556421119e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48286291780726e-01 1.90874275772043e-05 2.16690435105523e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63704850951101e-01 1.91075967202152e-05 2.17151226670660e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87672929866598e-01 1.91272049998915e-05 2.17599721813725e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12019052853775e+00 1.91459802580391e-05 2.18029734621963e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26125764694440e+00 1.91638192383135e-05 2.18438587054818e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41087437012725e+00 1.91204044612791e-05 2.17444227957338e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56904052805080e+00 1.91423352831420e-05 2.17946301087069e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73575620571292e+00 1.91624564619710e-05 2.18407274522268e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91102148816285e+00 1.91364678140969e-05 2.17811732872388e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09483620532934e+00 1.91574453084229e-05 2.18292307529716e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28720052727592e+00 1.91394771400705e-05 2.17880682748469e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48811436896063e+00 1.91259602106572e-05 2.17571221921924e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69757764539449e+00 1.91475335248817e-05 2.18065333512278e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91559027135728e+00 1.92256729755487e-05 2.19859036183858e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14215250201622e+00 1.92667602865745e-05 2.20805300553611e-05 
2.80000000000000e+01 3.37732944532674e+00 3.37726450793575e+00 1.92274375476937e-05 2.19899633169669e-05 
