################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 2900 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58493889947107e-02 1.00650543308748e-04 1.87220834624006e-04 
1.00000000000000e+00 3.01268347033801e-02 3.01238054315898e-02 1.00550616089969e-04 1.86851832110810e-04 
2.00000000000000e+00 4.29513657785653e-02 4.29470592600845e-02 1.00264995135341e-04 1.85799061163793e-04 
3.00000000000000e+00 6.43255842372075e-02 6.43191188177582e-02 1.00510854676984e-04 1.86705072251163e-04 
4.00000000000000e+00 9.42494900793065e-02 9.42399840706703e-02 1.00860053759110e-04 1.87995607725791e-04 
5.00000000000000e+00 1.32723083304862e-01 1.32709745593983e-01 1.00492774483438e-04 1.86638363551043e-04 
6.00000000000000e+00 1.79746363913875e-01 1.79728267549595e-01 1.00677220311888e-04 1.87319418393573e-04 
7.00000000000000e+00 2.35319331906345e-01 2.35295640491369e-01 1.00677724960461e-04 1.87321258194519e-04 
8.00000000000000e+00 2.99441987282271e-01 2.99412045276723e-01 9.99926757759141e-05 1.84797999138222e-04 
9.00000000000000e+00 3.72114330041654e-01 3.72076667457161e-01 1.01212400202404e-04 1.89302129141718e-04 
1.00000000000000e+01 4.53336360184494e-01 4.53290548152684e-01 1.01055277788905e-04 1.88718963687590e-04 
1.10000000000000e+01 5.43108077710791e-01 5.43053234506789e-01 1.00980276767801e-04 1.88440942138566e-04 
1.20000000000000e+01 6.41429482620545e-01 6.41364726526491e-01 1.00955905222095e-04 1.88350564766410e-04 
1.30000000000000e+01 7.48300574913756e-01 7.48225477029520e-01 1.00357913321540e-04 1.86141230858644e-04 
