################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 5600 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58510509922010e-02 3.63615881737399e-05 5.02118701124493e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01257403224239e-02 3.63257861948491e-05 5.01128996788621e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29498099319375e-02 3.62234494676061e-05 4.98305212616076e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43232484762639e-02 3.63115387334028e-05 5.00735325845422e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42460559446334e-02 3.64366392877584e-05 5.04196582459220e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32718264783765e-01 3.63050720139309e-05 5.00556770524648e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79739826332688e-01 3.63711456780764e-05 5.02383115195716e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35310773029989e-01 3.63713269377372e-05 5.02388153688361e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99431169678737e-01 3.61258741039531e-05 4.95620191295329e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72100724467997e-01 3.65628855402638e-05 5.07701081419182e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53319810419394e-01 3.65065910298978e-05 5.06137018776445e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43088265278887e-01 3.64797223926142e-05 5.05391318235286e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41406089051970e-01 3.64709905124484e-05 5.05148862759605e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48273443973475e-01 3.62567411950144e-05 4.99222916201308e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63690005626826e-01 3.62952281203118e-05 5.00284880601768e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87655936211842e-01 3.63326271604693e-05 5.01318051411982e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12017123570020e+00 3.63684684671429e-05 5.02308959599281e-05 
