################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 5500 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58510245226008e-02 3.73854783718785e-05 5.20543060249656e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01257095064509e-02 3.73486607618567e-05 5.19517036621035e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29497661226450e-02 3.72434238433945e-05 5.16589704526052e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43231827053425e-02 3.73340078206799e-05 5.19109001893316e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42459592425386e-02 3.74626617596964e-05 5.22697338333018e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32718129103422e-01 3.73273534408696e-05 5.18923561703738e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79739642242865e-01 3.73953100560816e-05 5.20817535482316e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35310532023669e-01 3.73954940474242e-05 5.20822255007782e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99430865084707e-01 3.71430795825932e-05 5.13805995996569e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72100341338065e-01 3.75924882754215e-05 5.26330383839256e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53319344385272e-01 3.75346006116256e-05 5.24708977033584e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43087707376570e-01 3.75069623470678e-05 5.23935623605254e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41405430308804e-01 3.74979828535615e-05 5.23684484600163e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48272680028861e-01 3.72776472847763e-05 5.17540842721769e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63689122891815e-01 3.73172417665936e-05 5.18641973531584e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87654925732461e-01 3.73556986882448e-05 5.19713063360297e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12017008851341e+00 3.73925485649177e-05 5.20740412355387e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26123461123008e+00 3.74275522062535e-05 5.21716889320280e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41084866073624e+00 3.73423666573907e-05 5.19341861349859e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56901190340177e+00 3.73853956602399e-05 5.20540685747072e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73572450599983e+00 3.74248746180024e-05 5.21641981327198e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91098663540186e+00 3.73738839012795e-05 5.20219803663279e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09479795792591e+00 3.74150401553752e-05 5.21367519752640e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28715880723156e+00 3.73797867949248e-05 5.20384340486007e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48806901649015e+00 3.73532586163112e-05 5.19644948800089e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69752841890588e+00 3.73955888231147e-05 5.20824908518809e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91553684725245e+00 3.75489189544791e-05 5.25109781487957e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14209480226183e+00 3.76295363343958e-05 5.27369427385773e-05 
2.80000000000000e+01 3.37732944532674e+00 3.37720261860964e+00 3.75523676772709e-05 5.25206314820948e-05 
2.90000000000000e+01 3.62099553575526e+00 3.62086029536555e+00 3.73489523456685e-05 5.19525167730999e-05 
3.00000000000000e+01 3.87321131356724e+00 3.87306616380773e+00 3.74753009206197e-05 5.23050338243586e-05 
3.10000000000000e+01 4.13397677876267e+00 4.13382189281037e+00 3.74665753070938e-05 5.22806526069031e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40312748229509e+00 3.73468416439367e-05 5.19466306154440e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68098126368182e+00 3.74923615386539e-05 5.23527149248860e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96738490553567e+00 3.75219806295376e-05 5.24355807942488e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26233840820796e+00 3.74544115689141e-05 5.22466637181917e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56584177105297e+00 3.73055327438194e-05 5.18316480105403e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87789332641330e+00 3.73722952213271e-05 5.20175610099519e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19849474191288e+00 3.73528276764369e-05 5.19633193234551e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52764601728318e+00 3.72599531392124e-05 5.17048905650706e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86534548596256e+00 3.73473175974312e-05 5.19479873009891e-05 
4.10000000000000e+01 7.21186423680714e+00 7.21159481449398e+00 3.73582064652612e-05 5.19782991019792e-05 
4.20000000000000e+01 7.56667626322060e+00 7.56639400325787e+00 3.73030314643196e-05 5.18246770085119e-05 
4.30000000000000e+01 7.93003797701751e+00 7.92974138479305e+00 3.74011102246087e-05 5.20978949336997e-05 
4.40000000000000e+01 8.30194937819788e+00 8.30163862632936e+00 3.74311928880220e-05 5.21818299390412e-05 
4.50000000000000e+01 8.68241046676172e+00 8.68208572842388e+00 3.74018642727322e-05 5.21000229005426e-05 
4.60000000000000e+01 9.07142124270900e+00 9.07108269056559e+00 3.73207388735552e-05 5.18739382851499e-05 
4.70000000000000e+01 9.46898170603975e+00 9.46862784548110e+00 3.73704976554736e-05 5.20125427353346e-05 
4.80000000000000e+01 9.87509185675395e+00 9.87472286065005e+00 3.73663464857378e-05 5.20009746972558e-05 
4.90000000000000e+01 1.02897516948516e+01 1.02893677358090e+01 3.73147043765152e-05 5.18571522494997e-05 
5.00000000000000e+01 1.07129612203327e+01 1.07125608038445e+01 3.73768260689168e-05 5.20301628929767e-05 
