################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 2700 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58490832686298e-02 1.12476560142869e-04 2.15981124236792e-04 
1.00000000000000e+00 3.01268347033801e-02 3.01234495081332e-02 1.12364783097695e-04 2.15555451196530e-04 
2.00000000000000e+00 4.29513657785653e-02 4.29465532808898e-02 1.12045276984910e-04 2.14340938702395e-04 
3.00000000000000e+00 6.43255842372075e-02 6.43183591692281e-02 1.12320285389751e-04 2.15386107152932e-04 
4.00000000000000e+00 9.42494900793065e-02 9.42388671341422e-02 1.12710903319789e-04 2.16874877591188e-04 
5.00000000000000e+00 1.32723083304862e-01 1.32708178491776e-01 1.12300081607257e-04 2.15309239921491e-04 
6.00000000000000e+00 1.79746363913875e-01 1.79726141300611e-01 1.12506383014939e-04 2.16094762716073e-04 
7.00000000000000e+00 2.35319331906345e-01 2.35292856841500e-01 1.12506969274761e-04 2.16096981924493e-04 
8.00000000000000e+00 2.99441987282271e-01 2.99408527434751e-01 1.11740667445113e-04 2.13186147408721e-04 
9.00000000000000e+00 3.72114330041654e-01 3.72072242030973e-01 1.13105052085788e-04 2.18382094512541e-04 
1.00000000000000e+01 4.53336360184494e-01 4.53285165217181e-01 1.12929320940475e-04 2.17709447122931e-04 
1.10000000000000e+01 5.43108077710791e-01 5.43046790455697e-01 1.12845412560147e-04 2.17388656368597e-04 
1.20000000000000e+01 6.41429482620545e-01 6.41357117756154e-01 1.12818113840762e-04 2.17284338530661e-04 
1.30000000000000e+01 7.48300574913756e-01 7.48216653598664e-01 1.12149205687019e-04 2.14735652772423e-04 
1.40000000000000e+01 8.63721354590423e-01 8.63624385146441e-01 1.12269360328794e-04 2.15192388977805e-04 
1.50000000000000e+01 9.87691821650547e-01 9.87580818729785e-01 1.12386190033440e-04 2.15636901418230e-04 
1.60000000000000e+01 1.12021197609413e+00 1.12008595445174e+00 1.12498031692596e-04 2.16062964292762e-04 
1.70000000000000e+01 1.26128181792117e+00 1.26113979217587e+00 1.12604291347970e-04 2.16467983973913e-04 
1.80000000000000e+01 1.41090134713166e+00 1.41074283847921e+00 1.12345666672077e-04 2.15482732592887e-04 
1.90000000000000e+01 1.56907056372561e+00 1.56889408048069e+00 1.12476295842786e-04 2.15980169248263e-04 
2.00000000000000e+01 1.73578946770302e+00 1.73559402447980e+00 1.12596156883415e-04 2.16437013979377e-04 
2.10000000000000e+01 1.91105805906389e+00 1.91084317708943e+00 1.12441363797878e-04 2.15847046898954e-04 
2.20000000000000e+01 2.09487633780821e+00 2.09464052528563e+00 1.12566321134806e-04 2.16323210486409e-04 
2.30000000000000e+01 2.28724430393599e+00 2.28698708212099e+00 1.12459265744621e-04 2.15915272770831e-04 
2.40000000000000e+01 2.48816195744723e+00 2.48788234093664e+00 1.12378741966013e-04 2.15608612070074e-04 
2.50000000000000e+01 2.69762929834192e+00 2.69732579545843e+00 1.12507260977055e-04 2.16098097094695e-04 
2.60000000000000e+01 2.91564632662007e+00 2.91531693802139e+00 1.12972755190019e-04 2.17875632101658e-04 
2.70000000000000e+01 3.14221304228167e+00 3.14185728861244e+00 1.13217552230825e-04 2.18813247068456e-04 
2.80000000000000e+01 3.37732944532674e+00 3.37694786369821e+00 1.12983241553758e-04 2.17915746743268e-04 
2.90000000000000e+01 3.62099553575526e+00 3.62058866006904e+00 1.12365696726587e-04 2.15558922133900e-04 
3.00000000000000e+01 3.87321131356724e+00 3.87277461181202e+00 1.12749271821467e-04 2.17021356922498e-04 
3.10000000000000e+01 4.13397677876267e+00 4.13351078533406e+00 1.12722797816088e-04 2.16920293884244e-04 
3.20000000000000e+01 4.40329193134156e+00 4.40279718091093e+00 1.12359216319425e-04 2.15534324233339e-04 
3.30000000000000e+01 4.68115677130391e+00 4.68062873191026e+00 1.12801048853195e-04 2.17219136603023e-04 
3.40000000000000e+01 4.96757129864971e+00 4.96701050473522e+00 1.12890964372431e-04 2.17562843339022e-04 
3.50000000000000e+01 5.26253551337897e+00 5.26194250057492e+00 1.12685758138161e-04 2.16778914292688e-04 
3.60000000000000e+01 5.56604941549169e+00 5.56542471648557e+00 1.12233823218438e-04 2.15057220832815e-04 
3.70000000000000e+01 5.87811300498787e+00 5.87745209020820e+00 1.12436555592958e-04 2.15828724470364e-04 
3.80000000000000e+01 6.19872628186750e+00 6.19802968480530e+00 1.12377451515780e-04 2.15603659135853e-04 
3.90000000000000e+01 6.52788924613059e+00 6.52715749944595e+00 1.12095450313031e-04 2.14531436841024e-04 
4.00000000000000e+01 6.86560189777713e+00 6.86483047381640e+00 1.12360718290883e-04 2.15539984152834e-04 
4.10000000000000e+01 7.21186423680714e+00 7.21105366839107e+00 1.12393743067241e-04 2.15665715925351e-04 
4.20000000000000e+01 7.56667626322060e+00 7.56582708360084e+00 1.12226239132953e-04 2.15028433798595e-04 
4.30000000000000e+01 7.93003797701751e+00 7.92914565712583e+00 1.12524037623696e-04 2.16162121927893e-04 
4.40000000000000e+01 8.30194937819788e+00 8.30101445183049e+00 1.12615281640697e-04 2.16510122622578e-04 
