################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 100 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.52966182599409e-02 2.14827844965762e-02 1.44093007209686e-01 
1.00000000000000e+00 3.01268347033801e-02 2.94802942339654e-02 2.14606172795885e-02 1.43835341211870e-01 
2.00000000000000e+00 4.29513657785653e-02 4.20323243103117e-02 2.13972583081929e-02 1.43099646566840e-01 
3.00000000000000e+00 6.43255842372075e-02 6.29456851338102e-02 2.14517927782631e-02 1.43732806475809e-01 
4.00000000000000e+00 9.42494900793065e-02 9.22203684575397e-02 2.15292583552374e-02 1.44633661057518e-01 
5.00000000000000e+00 1.32723083304862e-01 1.29876466874034e-01 2.14477870762666e-02 1.43686270261801e-01 
6.00000000000000e+00 1.79746363913875e-01 1.75883848445781e-01 2.14886987641360e-02 1.44161776776293e-01 
7.00000000000000e+00 2.35319331906345e-01 2.30262598356744e-01 2.14888148314695e-02 1.44163126476686e-01 
8.00000000000000e+00 2.99441987282271e-01 2.93052837537545e-01 2.13368532673516e-02 1.42399323354310e-01 
9.00000000000000e+00 3.72114330041654e-01 3.64073894544744e-01 2.16074331133934e-02 1.45544487657326e-01 
1.00000000000000e+01 4.53336360184494e-01 4.43556728289432e-01 2.15725733781474e-02 1.45138117991890e-01 
1.10000000000000e+01 5.43108077710791e-01 5.31400876025060e-01 2.15559336459827e-02 1.44944264960635e-01 
1.20000000000000e+01 6.41429482620545e-01 6.27606342874431e-01 2.15505213287672e-02 1.44881228292036e-01 
1.30000000000000e+01 7.48300574913756e-01 7.32273571936776e-01 2.14178680523222e-02 1.43338831224298e-01 
1.40000000000000e+01 8.63721354590423e-01 8.45201705762642e-01 2.14416938163619e-02 1.43615490644204e-01 
1.50000000000000e+01 9.87691821650547e-01 9.66491160680059e-01 2.14648542245290e-02 1.43884579538742e-01 
1.60000000000000e+01 1.12021197609413e+00 1.09614193417896e+00 2.14870421213445e-02 1.44142512760704e-01 
1.70000000000000e+01 1.26128181792117e+00 1.23415402415964e+00 2.15081145038932e-02 1.44387607891631e-01 
1.80000000000000e+01 1.41090134713166e+00 1.38062788356081e+00 2.14568251936236e-02 1.43791277015762e-01 
1.90000000000000e+01 1.56907056372561e+00 1.53536264055483e+00 2.14827324851136e-02 1.44092402478049e-01 
2.00000000000000e+01 1.73578946770302e+00 1.69845870670591e+00 2.15065027710486e-02 1.44368857197247e-01 
2.10000000000000e+01 1.91105805906389e+00 1.87001655283497e+00 2.14758029115149e-02 1.44011839967576e-01 
2.20000000000000e+01 2.09487633780821e+00 2.04983527438616e+00 2.15005834039705e-02 1.44299998368733e-01 
