################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 6200 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58511873786036e-02 3.10859247812882e-05 4.09638916255380e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01258991039502e-02 3.10553511205389e-05 4.08831439200147e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29500356620015e-02 3.09679689977746e-05 4.06528086083067e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43235873653837e-02 3.10431976244516e-05 4.08510620431990e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42465542056449e-02 3.11500217040837e-05 4.11334276422577e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32718963890604e-01 3.10376624451151e-05 4.08364463602389e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79740774865813e-01 3.10940813506795e-05 4.09854499644051e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35312014829715e-01 3.10942435976950e-05 4.09859269743156e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99432739120120e-01 3.08846539357029e-05 4.04337861521775e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72102698561507e-01 3.12578130111509e-05 4.14192984653054e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53322211668376e-01 3.12097536418496e-05 4.12917297199504e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43091139902856e-01 3.11868090905506e-05 4.12308933160405e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41409483255240e-01 3.11793670963639e-05 4.12111448157210e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48277380300190e-01 3.09963861358461e-05 4.07276215646035e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63694553958852e-01 3.10292566332832e-05 4.08143051367221e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87661142761286e-01 3.10611960015832e-05 4.08985767313534e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12017714669343e+00 3.10917946267094e-05 4.09794349365725e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26124256574827e+00 3.11208584310093e-05 4.10562368664538e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41085753848384e+00 3.10501141069250e-05 4.08693414044033e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56902178782413e+00 3.10858559273227e-05 4.09637007999803e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73573545229932e+00 3.11186377767166e-05 4.10503692525958e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91099867045247e+00 3.10762988787888e-05 4.09384581654852e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09481116523408e+00 3.11104636360543e-05 4.10287691644493e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28717321364133e+00 3.10811986881681e-05 4.09514262871702e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48808467720517e+00 3.10591687267718e-05 4.08932220306545e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69754541738807e+00 3.10943219289843e-05 4.09860848109057e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91555529534123e+00 3.12216464688824e-05 4.13232785164662e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14211472688411e+00 3.12885842690969e-05 4.15010818869217e-05 
2.80000000000000e+01 3.37732944532674e+00 3.37722398988560e+00 3.12245052919188e-05 4.13308705997492e-05 
2.90000000000000e+01 3.62099553575526e+00 3.62088308352614e+00 3.10556110905832e-05 4.08838297587239e-05 
3.00000000000000e+01 3.87321131356724e+00 3.87309062239491e+00 3.11604925613760e-05 4.11611507237255e-05 
3.10000000000000e+01 4.13397677876267e+00 4.13384799191205e+00 3.11532593218877e-05 4.11420052321368e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40315519221460e+00 3.10538408749362e-05 4.08791572816886e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68101083775105e+00 3.11746775398440e-05 4.11987817534254e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96741631405729e+00 3.11992688390661e-05 4.12639021027413e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26237162147603e+00 3.11431443127399e-05 4.11152193252624e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56587675927975e+00 3.10195255297171e-05 4.07886254525688e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87793034270418e+00 3.10749867401548e-05 4.09350150428992e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19853375676765e+00 3.10588161334354e-05 4.08922851069236e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52768700111817e+00 3.09816856250949e-05 4.06889241528979e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86538869178443e+00 3.10542317888236e-05 4.08801969945095e-05 
4.10000000000000e+01 7.21186423680714e+00 7.21164021259068e+00 3.10632880904992e-05 4.09040916138289e-05 
4.20000000000000e+01 7.56667626322060e+00 7.56644156408298e+00 3.10174678357353e-05 4.07831831338223e-05 
4.30000000000000e+01 7.93003797701751e+00 7.92979136138484e+00 3.10989220213327e-05 4.09982521632879e-05 
4.40000000000000e+01 8.30194937819788e+00 8.30169098930485e+00 3.11238820259080e-05 4.10642528292133e-05 
4.50000000000000e+01 8.68241046676172e+00 8.68214044790562e+00 3.10995266961012e-05 4.09998450748764e-05 
4.60000000000000e+01 9.07142124270900e+00 9.07113973699187e+00 3.10321513683382e-05 4.08219084374512e-05 
4.70000000000000e+01 9.46898170603975e+00 9.46868747185538e+00 3.10734769058544e-05 4.09309981920601e-05 
4.80000000000000e+01 9.87509185675395e+00 9.87478503726325e+00 3.10700391599717e-05 4.09219279459837e-05 
4.90000000000000e+01 1.02897516948516e+01 1.02894324331701e+01 3.10271511858142e-05 4.08087418407336e-05 
5.00000000000000e+01 1.07129612203327e+01 1.07126282750020e+01 3.10787394696572e-05 4.09449201047807e-05 
