################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 300 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.57578691776703e-02 3.64079632933932e-03 1.73246116410251e-02 
1.00000000000000e+00 3.01268347033801e-02 3.00172618419720e-02 3.63705190030374e-03 1.72908245213347e-02 
2.00000000000000e+00 4.29513657785653e-02 4.27956091064139e-02 3.62634969408063e-03 1.71944182573571e-02 
3.00000000000000e+00 6.43255842372075e-02 6.40917246328018e-02 3.63556129616015e-03 1.72773825995051e-02 
4.00000000000000e+00 9.42494900793065e-02 9.39056069800537e-02 3.64864678804537e-03 1.73955441029041e-02 
5.00000000000000e+00 1.32723083304862e-01 1.32240650194583e-01 3.63488474096967e-03 1.72712827403763e-02 
6.00000000000000e+00 1.79746363913875e-01 1.79091764439757e-01 3.64179536022035e-03 1.73336311826991e-02 
7.00000000000000e+00 2.35319331906345e-01 2.34462342441567e-01 3.64181496622057e-03 1.73338082123236e-02 
8.00000000000000e+00 2.99441987282271e-01 2.98359161102102e-01 3.61614678688428e-03 1.71027343525942e-02 
9.00000000000000e+00 3.72114330041654e-01 3.70751702261886e-01 3.66185247317867e-03 1.75151570026807e-02 
1.00000000000000e+01 4.53336360184494e-01 4.51678978856283e-01 3.65596381357265e-03 1.74617734398460e-02 
1.10000000000000e+01 5.43108077710791e-01 5.41124020869224e-01 3.65315288612524e-03 1.74363175486562e-02 
1.20000000000000e+01 6.41429482620545e-01 6.39086829145539e-01 3.65223853670587e-03 1.74280409807705e-02 
1.30000000000000e+01 7.48300574913756e-01 7.45584370346411e-01 3.62983092410122e-03 1.72257509270909e-02 
1.40000000000000e+01 8.63721354590423e-01 8.60582715952715e-01 3.63385554962525e-03 1.72620056212769e-02 
1.50000000000000e+01 9.87691821650547e-01 9.84098828268176e-01 3.63776767571812e-03 1.72972804495341e-02 
1.60000000000000e+01 1.12021197609413e+00 1.11613270679544e+00 3.64151552183218e-03 1.73311045083543e-02 
1.70000000000000e+01 1.26128181792117e+00 1.25668435098046e+00 3.64507509375238e-03 1.73632561592501e-02 
1.80000000000000e+01 1.41090134713166e+00 1.40577072941550e+00 3.63641138098885e-03 1.72850479780604e-02 
1.90000000000000e+01 1.56907056372561e+00 1.56335791105553e+00 3.64078761156511e-03 1.73245323687040e-02 
2.00000000000000e+01 1.73578946770302e+00 1.72946285737364e+00 3.64480280995957e-03 1.73607959982736e-02 
2.10000000000000e+01 1.91105805906389e+00 1.90410253964034e+00 3.63961701244980e-03 1.73139671293075e-02 
2.20000000000000e+01 2.09487633780821e+00 2.08724302115810e+00 3.64380298366247e-03 1.73517624004517e-02 
2.30000000000000e+01 2.28724430393599e+00 2.27891823793021e+00 3.64021717813486e-03 1.73193837163309e-02 
2.40000000000000e+01 2.48816195744723e+00 2.47911121973584e+00 3.63751952894246e-03 1.72950423074344e-02 
2.50000000000000e+01 2.69762929834192e+00 2.68780500575927e+00 3.64182454152851e-03 1.73338942736162e-02 
2.60000000000000e+01 2.91564632662007e+00 2.90498258382731e+00 3.65741986447303e-03 1.74749666683373e-02 
2.70000000000000e+01 3.14221304228167e+00 3.13069487808079e+00 3.66562166406173e-03 1.75493642556482e-02 
2.80000000000000e+01 3.37732944532674e+00 3.36497594775275e+00 3.65777096193029e-03 1.74781489281710e-02 
2.90000000000000e+01 3.62099553575526e+00 3.60782567993625e+00 3.63708148462603e-03 1.72910909617053e-02 
3.00000000000000e+01 3.87321131356724e+00 3.85907435604656e+00 3.64993189789461e-03 1.74071684033666e-02 
3.10000000000000e+01 4.13397677876267e+00 4.11889171311107e+00 3.64904460254707e-03 1.73991419556593e-02 
3.20000000000000e+01 4.40329193134156e+00 4.38727774491272e+00 3.63686684383935e-03 1.72891557658023e-02 
3.30000000000000e+01 4.68115677130391e+00 4.66406274585476e+00 3.65166694564433e-03 1.74228676702021e-02 
3.40000000000000e+01 4.96757129864971e+00 4.94941641589750e+00 3.65467985475084e-03 1.74501441471378e-02 
3.50000000000000e+01 5.26253551337897e+00 5.24333880976444e+00 3.64780504867470e-03 1.73879330723126e-02 
3.60000000000000e+01 5.56604941549169e+00 5.54582982513945e+00 3.63266454228137e-03 1.72512736842793e-02 
3.70000000000000e+01 5.87811300498787e+00 5.85671987179855e+00 3.63945592253228e-03 1.73125130068557e-02 
3.80000000000000e+01 6.19872628186750e+00 6.17617856193901e+00 3.63747629806564e-03 1.72946523273375e-02 
3.90000000000000e+01 6.52788924613059e+00 6.50420586703567e+00 3.62803016441455e-03 1.72095400501002e-02 
4.00000000000000e+01 6.86560189777713e+00 6.84063228265168e+00 3.63691566991929e-03 1.72895958555637e-02 
4.10000000000000e+01 7.21186423680714e+00 7.18562731461895e+00 3.63802219879331e-03 1.72995770031622e-02 
4.20000000000000e+01 7.56667626322060e+00 7.53919098359587e+00 3.63241120256793e-03 1.72489911326258e-02 
4.30000000000000e+01 7.93003797701751e+00 7.90115371071303e+00 3.64238688240776e-03 1.73389718293771e-02 
4.40000000000000e+01 8.30194937819788e+00 8.27168506944730e+00 3.64544607198661e-03 1.73666091127531e-02 
4.50000000000000e+01 8.68241046676172e+00 8.65078510822832e+00 3.64246296054163e-03 1.73396596440267e-02 
4.60000000000000e+01 9.07142124270900e+00 9.03845378401527e+00 3.63421098102221e-03 1.72652096388537e-02 
4.70000000000000e+01 9.46898170603975e+00 9.43452150630642e+00 3.63927197275561e-03 1.73108533556445e-02 
4.80000000000000e+01 9.87509185675395e+00 9.83915787181832e+00 3.63885070203674e-03 1.73070515035493e-02 
4.90000000000000e+01 1.02897516948516e+01 1.02523628782233e+01 3.63359755775333e-03 1.72596810437140e-02 
5.00000000000000e+01 1.07129612203327e+01 1.06739669449083e+01 3.63991567059974e-03 1.73166624150084e-02 
