################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 400 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.57927034104216e-02 2.29334758794071e-03 9.78743685969587e-03 
1.00000000000000e+00 3.01268347033801e-02 3.00578141792038e-02 2.29099820329019e-03 9.76825854279718e-03 
2.00000000000000e+00 4.29513657785653e-02 4.28532526935307e-02 2.28428324120035e-03 9.71353816723091e-03 
3.00000000000000e+00 6.43255842372075e-02 6.41782746001690e-02 2.29006294750866e-03 9.76062871251080e-03 
4.00000000000000e+00 9.42494900793065e-02 9.40328790047852e-02 2.29827317197156e-03 9.82770073052578e-03 
5.00000000000000e+00 1.32723083304862e-01 1.32419195435650e-01 2.28963840837139e-03 9.75716621401253e-03 
6.00000000000000e+00 1.79746363913875e-01 1.79334030354218e-01 2.29397441304904e-03 9.79255661187805e-03 
7.00000000000000e+00 2.35319331906345e-01 2.34779512485294e-01 2.29398671446763e-03 9.79265709912189e-03 
8.00000000000000e+00 2.99441987282271e-01 2.98759893917824e-01 2.27788150431971e-03 9.66150096611910e-03 
9.00000000000000e+00 3.72114330041654e-01 3.71256026450909e-01 2.30655882198667e-03 9.89560137266310e-03 
1.00000000000000e+01 4.53336360184494e-01 4.52292388179323e-01 2.30286404723061e-03 9.86529645482663e-03 
1.10000000000000e+01 5.43108077710791e-01 5.41858331482524e-01 2.30110042467921e-03 9.85084599916733e-03 
1.20000000000000e+01 6.41429482620545e-01 6.39953856916274e-01 2.30052678315071e-03 9.84614788087274e-03 
1.30000000000000e+01 7.48300574913756e-01 7.46589609968196e-01 2.28646750105312e-03 9.73132235060518e-03 
1.40000000000000e+01 8.63721354590423e-01 8.61744302781087e-01 2.28899262340651e-03 9.75190033227192e-03 
1.50000000000000e+01 9.87691821650547e-01 9.85428577939256e-01 2.29144725275679e-03 9.77192286185606e-03 
1.60000000000000e+01 1.12021197609413e+00 1.11764243517045e+00 2.29379883318022e-03 9.79112239588266e-03 
1.70000000000000e+01 1.26128181792117e+00 1.25838587424684e+00 2.29603220563370e-03 9.80937274150198e-03 
1.80000000000000e+01 1.41090134713166e+00 1.40766954172273e+00 2.29059630249994e-03 9.76497949694629e-03 
1.90000000000000e+01 1.56907056372561e+00 1.56547214818243e+00 2.29334207547653e-03 9.78739184077464e-03 
2.00000000000000e+01 1.73578946770302e+00 1.73180433569300e+00 2.29586138421251e-03 9.80797630033219e-03 
