################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 7200 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58513524864731e-02 2.46992650681725e-05 3.03754008441285e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01260913233589e-02 2.46750124426913e-05 3.03155283720399e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29503089306243e-02 2.46056888270236e-05 3.01447070137781e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43239976236545e-02 2.46653578323246e-05 3.02917139678150e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42471573938311e-02 2.47501124239701e-05 3.05011179475033e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32719810223101e-01 2.46609834535870e-05 3.02809182068295e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79741923147835e-01 2.47057350331670e-05 3.03913845145921e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35313518139186e-01 2.47058629287038e-05 3.03917108930212e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99434639098737e-01 2.45395897905831e-05 2.99822759280976e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72105088348332e-01 2.48356286660383e-05 3.07131230027388e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53325118576252e-01 2.47974996703431e-05 3.06185085598694e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43094619871138e-01 2.47793030619859e-05 3.05734193780003e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41413592250240e-01 2.47733706287066e-05 3.05587085196161e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48282145589107e-01 2.46282379922097e-05 3.02002210823983e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63700060134625e-01 2.46543120475878e-05 3.02644560597975e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87667445752704e-01 2.46796594940886e-05 3.03270042072619e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12018430246324e+00 2.47039234355978e-05 3.03869063959286e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26125063023457e+00 2.47269770751539e-05 3.04438977182012e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41086653897979e+00 2.46708616039818e-05 3.03052964979425e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56903180892563e+00 2.46992078492566e-05 3.03752674062218e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73574654993416e+00 2.47252156212870e-05 3.04395345396119e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91101087193261e+00 2.46916262194950e-05 3.03565350032878e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09482455510048e+00 2.47187420064815e-05 3.04235257546957e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28718781925363e+00 2.46955177729677e-05 3.03661640115182e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48810055447734e+00 2.46780438476724e-05 3.03230146964931e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69756265090451e+00 2.47059288127520e-05 3.03918680396698e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91557399839768e+00 2.48069259045129e-05 3.06418831140172e-05 
