################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 9100 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58515452961768e-02 1.72410502013727e-05 1.90154584674119e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01263157939010e-02 1.72241619198289e-05 1.89779809792246e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29506280510730e-02 1.71758797181941e-05 1.88710389156361e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43244767156707e-02 1.72174345545323e-05 1.89630704869121e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42478617820961e-02 1.72764564455554e-05 1.90941484774759e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32720798558779e-01 1.72143837108540e-05 1.89562855440583e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79743264086664e-01 1.72455628226982e-05 1.90254858763427e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35315273672926e-01 1.72456439751872e-05 1.90256496490225e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99436857885179e-01 1.71298525586637e-05 1.87693598944667e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72107879061604e-01 1.73360161903258e-05 1.92268920760917e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53328513179566e-01 1.73094541215187e-05 1.91676432572269e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43098683691460e-01 1.72967770442379e-05 1.91393970493362e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41418390604783e-01 1.72926503421514e-05 1.91302002882622e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48287710432122e-01 1.71915966189200e-05 1.89058198113619e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63706490166306e-01 1.72097448306038e-05 1.89459918743077e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87674806301328e-01 1.72273869708277e-05 1.89851443983087e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12019265882493e+00 1.72442980537310e-05 1.90226750561862e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26126004775066e+00 1.72603538700632e-05 1.90583742095665e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41087704960340e+00 1.72212807872415e-05 1.89716016086678e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56904351136367e+00 1.72410104230340e-05 1.90153594786494e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73575950950839e+00 1.72591176462109e-05 1.90555809107311e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91102512057304e+00 1.72357352995923e-05 1.90036727263619e-05 
