################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 2800 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58492431415507e-02 1.06292397351451e-04 2.00831048021604e-04 
1.00000000000000e+00 3.01268347033801e-02 3.01236356306722e-02 1.06186817810767e-04 2.00435229089997e-04 
2.00000000000000e+00 4.29513657785653e-02 4.29468178717543e-02 1.05885033656208e-04 1.99305916537251e-04 
3.00000000000000e+00 6.43255842372075e-02 6.43187564118160e-02 1.06144786284412e-04 2.00277755376447e-04 
4.00000000000000e+00 9.42494900793065e-02 9.42394512140698e-02 1.06513735280867e-04 2.01662088769510e-04 
5.00000000000000e+00 1.32723083304862e-01 1.32708997972044e-01 1.06125720316066e-04 2.00206332288831e-04 
6.00000000000000e+00 1.79746363913875e-01 1.79727253175940e-01 1.06320581506684e-04 2.00936758435118e-04 
7.00000000000000e+00 2.35319331906345e-01 2.35294312492038e-01 1.06321117367893e-04 2.00938787138123e-04 
8.00000000000000e+00 2.99441987282271e-01 2.99410367016089e-01 1.05597302733046e-04 1.98232059468409e-04 
9.00000000000000e+00 3.72114330041654e-01 3.72074556213265e-01 1.06886043288790e-04 2.03063656221830e-04 
1.00000000000000e+01 4.53336360184494e-01 4.53287980119582e-01 1.06720018867597e-04 2.02438098037057e-04 
1.10000000000000e+01 5.43108077710791e-01 5.43050160240896e-01 1.06640781590201e-04 2.02139841265642e-04 
1.20000000000000e+01 6.41429482620545e-01 6.41361096615944e-01 1.06615000485695e-04 2.02042832287505e-04 
1.30000000000000e+01 7.48300574913756e-01 7.48221267625381e-01 1.05983198507934e-04 1.99672961817965e-04 
1.40000000000000e+01 8.63721354590423e-01 8.63629716606831e-01 1.06096697858878e-04 2.00097645787929e-04 
1.50000000000000e+01 9.87691821650547e-01 9.87586921865387e-01 1.06206999856680e-04 2.00510883045790e-04 
1.60000000000000e+01 1.12021197609413e+00 1.12009288335865e+00 1.06312678332808e-04 2.00907122116198e-04 
1.70000000000000e+01 1.26128181792117e+00 1.26114760107704e+00 1.06413049185465e-04 2.01283844323980e-04 
1.80000000000000e+01 1.41090134713166e+00 1.41075155349153e+00 1.06168755481409e-04 2.00367596746829e-04 
1.90000000000000e+01 1.56907056372561e+00 1.56890378383749e+00 1.06292152806527e-04 2.00830147728231e-04 
2.00000000000000e+01 1.73578946770302e+00 1.73560477038009e+00 1.06405371370548e-04 2.01255007980191e-04 
2.10000000000000e+01 1.91105805906389e+00 1.91085499164836e+00 1.06259155531724e-04 2.00706360763054e-04 
2.20000000000000e+01 2.09487633780821e+00 2.09465349078976e+00 1.06377171018458e-04 2.01149158182357e-04 
2.30000000000000e+01 2.28724430393599e+00 2.28700122458771e+00 1.06276075476928e-04 2.00769811184363e-04 
2.40000000000000e+01 2.48816195744723e+00 2.48789771461453e+00 1.06200013188400e-04 2.00484685606324e-04 
2.50000000000000e+01 2.69762929834192e+00 2.69734248265065e+00 1.06321387984688e-04 2.00939788273210e-04 
2.60000000000000e+01 2.91564632662007e+00 2.91533504906615e+00 1.06761081094107e-04 2.02592701287715e-04 
2.70000000000000e+01 3.14221304228167e+00 3.14187684968450e+00 1.06992298947008e-04 2.03464540403888e-04 
2.80000000000000e+01 3.37732944532674e+00 3.37696884456294e+00 1.06770976783721e-04 2.02629989455636e-04 
2.90000000000000e+01 3.62099553575526e+00 3.62061103070986e+00 1.06187660714423e-04 2.00438400370374e-04 
3.00000000000000e+01 3.87321131356724e+00 3.87279862297855e+00 1.06549980177848e-04 2.01798332777807e-04 
3.10000000000000e+01 4.13397677876267e+00 4.13353640705454e+00 1.06524959305937e-04 2.01704262139672e-04 
3.20000000000000e+01 4.40329193134156e+00 4.40282438270822e+00 1.06181611537942e-04 2.00415705795727e-04 
3.30000000000000e+01 4.68115677130391e+00 4.68065776517309e+00 1.06598893221855e-04 2.01982238826424e-04 
3.40000000000000e+01 4.96757129864971e+00 4.96704133913430e+00 1.06683826673445e-04 2.02301815450093e-04 
3.50000000000000e+01 5.26253551337897e+00 5.26197510592646e+00 1.06490008682867e-04 2.01572909788359e-04 
3.60000000000000e+01 5.56604941549169e+00 5.56545906290445e+00 1.06063123622246e-04 1.99971961179092e-04 
3.70000000000000e+01 5.87811300498787e+00 5.87748842843407e+00 1.06254601309451e-04 2.00689306289505e-04 
3.80000000000000e+01 6.19872628186750e+00 6.19806798461517e+00 1.06198793493360e-04 2.00480121399696e-04 
3.90000000000000e+01 6.52788924613059e+00 6.52719773092253e+00 1.05932435736252e-04 1.99483073460182e-04 
4.00000000000000e+01 6.86560189777713e+00 6.86487288761249e+00 1.06182993930822e-04 2.00420891206286e-04 
4.10000000000000e+01 7.21186423680714e+00 7.21109823452225e+00 1.06214185366662e-04 2.00537789659234e-04 
