################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 1300 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58428716656455e-02 3.52752173015425e-04 9.31288659241364e-04 
1.00000000000000e+00 3.01268347033801e-02 3.01162180767877e-02 3.52397677913760e-04 9.29453947461095e-04 
2.00000000000000e+00 4.29513657785653e-02 4.29362733374868e-02 3.51384427595428e-04 9.24219459863815e-04 
3.00000000000000e+00 6.43255842372075e-02 6.43029251293624e-02 3.52256541682024e-04 9.28723988711050e-04 
4.00000000000000e+00 9.42494900793065e-02 9.42161733196316e-02 3.53495383867177e-04 9.35140707880793e-04 
5.00000000000000e+00 1.32723083304862e-01 1.32676339227111e-01 3.52192524369876e-04 9.28392863801158e-04 
6.00000000000000e+00 1.79746363913875e-01 1.79682940986021e-01 3.52846791851724e-04 9.31778606521247e-04 
7.00000000000000e+00 2.35319331906345e-01 2.35236299805925e-01 3.52848615313045e-04 9.31788054415022e-04 
8.00000000000000e+00 2.99441987282271e-01 2.99337057292280e-01 3.50418426431616e-04 9.19242095383214e-04 
9.00000000000000e+00 3.72114330041654e-01 3.71982324159313e-01 3.54745495360175e-04 9.41637106292222e-04 
1.00000000000000e+01 4.53336360184494e-01 4.53175793860897e-01 3.54188054829504e-04 9.38737657187377e-04 
1.10000000000000e+01 5.43108077710791e-01 5.42915859844875e-01 3.53921942620071e-04 9.37355071008053e-04 
1.20000000000000e+01 6.41429482620545e-01 6.41202522184736e-01 3.53835366098115e-04 9.36905465808212e-04 
1.30000000000000e+01 7.48300574913756e-01 7.48037387077586e-01 3.51714063830520e-04 9.25920665363977e-04 
1.40000000000000e+01 8.63721354590423e-01 8.63417242572898e-01 3.52095054624922e-04 9.27889067713280e-04 
1.50000000000000e+01 9.87691821650547e-01 9.87343694369450e-01 3.52465489200562e-04 9.29804583300888e-04 
1.60000000000000e+01 1.12021197609413e+00 1.11981674255108e+00 3.52820315693388e-04 9.31641358988092e-04 
1.70000000000000e+01 1.26128181792117e+00 1.26083638704965e+00 3.53157292199229e-04 9.33387347424712e-04 
1.80000000000000e+01 1.41090134713166e+00 1.41040423427968e+00 3.52337073738411e-04 9.29140338461633e-04 
1.90000000000000e+01 1.56907056372561e+00 1.56851707197987e+00 3.52751341169444e-04 9.31284512937226e-04 
2.00000000000000e+01 1.73578946770302e+00 1.73517650577632e+00 3.53131493252613e-04 9.33253704212976e-04 
2.10000000000000e+01 1.91105805906389e+00 1.91038414241532e+00 3.52640593712886e-04 9.30710837747775e-04 
2.20000000000000e+01 2.09487633780821e+00 2.09413676932902e+00 3.53036819330133e-04 9.32763042662403e-04 
2.30000000000000e+01 2.28724430393599e+00 2.28643759892719e+00 3.52697351748123e-04 9.31004822713284e-04 
2.40000000000000e+01 2.48816195744723e+00 2.48728502478482e+00 3.52441954102358e-04 9.29682986486407e-04 
2.50000000000000e+01 2.69762929834192e+00 2.69667744111130e+00 3.52849530216328e-04 9.31792769243285e-04 
2.60000000000000e+01 2.91564632662007e+00 2.91461323769124e+00 3.54325872584662e-04 9.39454098764479e-04 
2.70000000000000e+01 3.14221304228167e+00 3.14109723523512e+00 3.55102289864047e-04 9.43495194439801e-04 
2.80000000000000e+01 3.37732944532674e+00 3.37613265786369e+00 3.54359111961764e-04 9.39626995906862e-04 
2.90000000000000e+01 3.62099553575526e+00 3.61971949529872e+00 3.52400450080281e-04 9.29468352539199e-04 
3.00000000000000e+01 3.87321131356724e+00 3.87184167992561e+00 3.53617071402156e-04 9.35772115882536e-04 
3.10000000000000e+01 4.13397677876267e+00 4.13251528144967e+00 3.53533024304059e-04 9.35336058772949e-04 
3.20000000000000e+01 4.40329193134156e+00 4.40174029861380e+00 3.52380162831739e-04 9.29363328467022e-04 
3.30000000000000e+01 4.68115677130391e+00 4.67950066562309e+00 3.53781289909248e-04 9.36624658982812e-04 
3.40000000000000e+01 4.96757129864971e+00 4.96581244793257e+00 3.54066526960899e-04 9.38106038952048e-04 
3.50000000000000e+01 5.26253551337897e+00 5.26067565076275e+00 3.53415689356406e-04 9.34727343558733e-04 
3.60000000000000e+01 5.56604941549169e+00 5.56409026467705e+00 3.51982289124135e-04 9.27306423362687e-04 
3.70000000000000e+01 5.87811300498787e+00 5.87604023399649e+00 3.52625236979579e-04 9.30631533236945e-04 
3.80000000000000e+01 6.19872628186750e+00 6.19654161606244e+00 3.52437856701351e-04 9.29661862517823e-04 
3.90000000000000e+01 6.52788924613059e+00 6.52559440874663e+00 3.51543553732763e-04 9.25040440458662e-04 
4.00000000000000e+01 6.86560189777713e+00 6.86318256388263e+00 3.52384820810405e-04 9.29387321310976e-04 
4.10000000000000e+01 7.21186423680714e+00 7.20932212993982e+00 3.52489562177776e-04 9.29929261222686e-04 
4.20000000000000e+01 7.56667626322060e+00 7.56401310840226e+00 3.51958340187303e-04 9.27182487194989e-04 
4.30000000000000e+01 7.93003797701751e+00 7.92723944467937e+00 3.52902766197870e-04 9.32068602078421e-04 
4.40000000000000e+01 8.30194937819788e+00 8.29901719326837e+00 3.53192340248823e-04 9.33569338903415e-04 
4.50000000000000e+01 8.68241046676172e+00 8.67934635743442e+00 3.52909982662964e-04 9.32105875669547e-04 
4.60000000000000e+01 9.07142124270900e+00 9.06822693463923e+00 3.52128733117596e-04 9.28063037549692e-04 
4.70000000000000e+01 9.46898170603975e+00 9.46564286841754e+00 3.52607886028125e-04 9.30541680104120e-04 
4.80000000000000e+01 9.87509185675395e+00 9.87161021513557e+00 3.52568023556734e-04 9.30335170474246e-04 
4.90000000000000e+01 1.02897516948516e+01 1.02861289750380e+01 3.52070673912699e-04 9.27762996444346e-04 
5.00000000000000e+01 1.07129612203327e+01 1.07091830934438e+01 3.52668773013494e-04 9.30856961497566e-04 
