################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 3500 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58500475727495e-02 7.51755987095248e-05 1.28536951029941e-04 
1.00000000000000e+00 3.01268347033801e-02 3.01245721433422e-02 7.51011535111209e-05 1.28283608796158e-04 
2.00000000000000e+00 4.29513657785653e-02 4.29481492212887e-02 7.48883584569745e-05 1.27560778618199e-04 
3.00000000000000e+00 6.43255842372075e-02 6.43207552176477e-02 7.50715227392989e-05 1.28182829935581e-04 
4.00000000000000e+00 9.42494900793065e-02 9.42423901075161e-02 7.53316732471723e-05 1.29068863278156e-04 
5.00000000000000e+00 1.32723083304862e-01 1.32713121367500e-01 7.50580615989706e-05 1.28137075997981e-04 
6.00000000000000e+00 1.79746363913875e-01 1.79732847802762e-01 7.51954633113071e-05 1.28604576573173e-04 
7.00000000000000e+00 2.35319331906345e-01 2.35301636868182e-01 7.51958541578012e-05 1.28605940314637e-04 
8.00000000000000e+00 2.99441987282271e-01 2.99419623314955e-01 7.46854758713205e-05 1.26873480276907e-04 
9.00000000000000e+00 3.72114330041654e-01 3.72086200361863e-01 7.55941857656015e-05 1.29965948841850e-04 
1.00000000000000e+01 4.53336360184494e-01 4.53302143655752e-01 7.54771329798539e-05 1.29565582327555e-04 
1.10000000000000e+01 5.43108077710791e-01 5.43067115822119e-01 7.54212473597178e-05 1.29374633738358e-04 
1.20000000000000e+01 6.41429482620545e-01 6.41381116859499e-01 7.54030838254706e-05 1.29312586969153e-04 
1.30000000000000e+01 7.48300574913756e-01 7.48244484113423e-01 7.49575801663747e-05 1.27795719924027e-04 
1.40000000000000e+01 8.63721354590423e-01 8.63656543011832e-01 7.50376012434086e-05 1.28067541323260e-04 
1.50000000000000e+01 9.87691821650547e-01 9.87617630792502e-01 7.51153916831224e-05 1.28332032001858e-04 
1.60000000000000e+01 1.12021197609413e+00 1.12012774746667e+00 7.51899008907598e-05 1.28585660703300e-04 
1.70000000000000e+01 1.26128181792117e+00 1.26118689301460e+00 7.52606635712907e-05 1.28826741438563e-04 
1.80000000000000e+01 1.41090134713166e+00 1.41079540477876e+00 7.50884199787139e-05 1.28240295041970e-04 
1.90000000000000e+01 1.56907056372561e+00 1.56895260816975e+00 7.51754309784620e-05 1.28536364877986e-04 
2.00000000000000e+01 1.73578946770302e+00 1.73565884041870e+00 7.52552580554970e-05 1.28808301582524e-04 
2.10000000000000e+01 1.91105805906389e+00 1.91091443893174e+00 7.51521553554642e-05 1.28457158019638e-04 
