################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 3000 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58495224838079e-02 9.54869527311617e-05 1.74948640658710e-04 
1.00000000000000e+00 3.01268347033801e-02 3.01239608384152e-02 9.53921974598164e-05 1.74603828054422e-04 
2.00000000000000e+00 4.29513657785653e-02 4.29472801865001e-02 9.51213539124253e-05 1.73620045173431e-04 
3.00000000000000e+00 6.43255842372075e-02 6.43194505048901e-02 9.53544750524146e-05 1.74466646354290e-04 
4.00000000000000e+00 9.42494900793065e-02 9.42404717594889e-02 9.56856085904151e-05 1.75672611908112e-04 
5.00000000000000e+00 1.32723083304862e-01 1.32710429836690e-01 9.53373584850746e-05 1.74404399979015e-04 
6.00000000000000e+00 1.79746363913875e-01 1.79729195937172e-01 9.55122336230533e-05 1.75040693062746e-04 
7.00000000000000e+00 2.35319331906345e-01 2.35296855914739e-01 9.55127291220043e-05 1.75042497231465e-04 
8.00000000000000e+00 2.99441987282271e-01 2.99413581282587e-01 9.48631150288027e-05 1.72684562823496e-04 
9.00000000000000e+00 3.72114330041654e-01 3.72078599722903e-01 9.60197333631416e-05 1.76893531518811e-04 
1.00000000000000e+01 4.53336360184494e-01 4.53292898490528e-01 9.58707436318424e-05 1.76348603065793e-04 
1.10000000000000e+01 5.43108077710791e-01 5.43056048158878e-01 9.57996281925784e-05 1.76088789429297e-04 
1.20000000000000e+01 6.41429482620545e-01 6.41368048758476e-01 9.57764863226295e-05 1.76004282703436e-04 
1.30000000000000e+01 7.48300574913756e-01 7.48229329624105e-01 9.52094546484154e-05 1.73939755498242e-04 
1.40000000000000e+01 8.63721354590423e-01 8.63639032170445e-01 9.53113171749982e-05 1.74309766043700e-04 
1.50000000000000e+01 9.87691821650547e-01 9.87597585661161e-01 9.54103165793516e-05 1.74669737753062e-04 
1.60000000000000e+01 1.12021197609413e+00 1.12010499007939e+00 9.55051517233022e-05 1.75014903769529e-04 
1.70000000000000e+01 1.26128181792117e+00 1.26116124539814e+00 9.55952280560371e-05 1.75343078575969e-04 
1.80000000000000e+01 1.41090134713166e+00 1.41076678100906e+00 9.53759969650304e-05 1.74544914315161e-04 
1.90000000000000e+01 1.56907056372561e+00 1.56892073830725e+00 9.54867306973545e-05 1.74947825477318e-04 
2.00000000000000e+01 1.73578946770302e+00 1.73562354647572e+00 9.55883362524112e-05 1.75317937341084e-04 
2.10000000000000e+01 1.91105805906389e+00 1.91087563498688e+00 9.54571087690761e-05 1.74840003095233e-04 
2.20000000000000e+01 2.09487633780821e+00 2.09467614506469e+00 9.55630363027745e-05 1.75225744861520e-04 
2.30000000000000e+01 2.28724430393599e+00 2.28702593544920e+00 9.54723054345936e-05 1.74895323660521e-04 
2.40000000000000e+01 2.48816195744723e+00 2.48792457674704e+00 9.54040389032424e-05 1.74646905596680e-04 
2.50000000000000e+01 2.69762929834192e+00 2.69737163973666e+00 9.55129770484796e-05 1.75043402362094e-04 
2.60000000000000e+01 2.91564632662007e+00 2.91536669400838e+00 9.59075897288277e-05 1.76483296881483e-04 
2.70000000000000e+01 3.14221304228167e+00 3.14191102817816e+00 9.61150945053431e-05 1.77242740649121e-04 
2.80000000000000e+01 3.37732944532674e+00 3.37700550381683e+00 9.59164674788694e-05 1.76515753725531e-04 
2.90000000000000e+01 3.62099553575526e+00 3.62065011830350e+00 9.53929515649496e-05 1.74606571644932e-04 
