################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 5800 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58511004649831e-02 3.44478948695043e-05 4.68087742093460e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01257979187927e-02 3.44139899717678e-05 4.67165087935013e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29498918131650e-02 3.43170787151176e-05 4.64532716878635e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43233714053319e-02 3.44004940153157e-05 4.66798032906071e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42462366824023e-02 3.45189868022983e-05 4.70025311491552e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32718518378796e-01 3.43943642102265e-05 4.66631327238141e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79740170403053e-01 3.44569463723831e-05 4.68334480875966e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35311223481052e-01 3.44571150481803e-05 4.68338839390320e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99431738976528e-01 3.42246784963120e-05 4.62029908475547e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72101440551140e-01 3.46385222864527e-05 4.73291871720834e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53320681449457e-01 3.45852140139200e-05 4.71833529605340e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43089308020547e-01 3.45597699875367e-05 4.71138428755318e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41407320274860e-01 3.45514920744525e-05 4.70912375800404e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48274871834341e-01 3.43486030564549e-05 4.65388190660821e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63691655496615e-01 3.43850405578040e-05 4.66377997723388e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87657824845715e-01 3.44204579680552e-05 4.67341023288869e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12017337985454e+00 3.44544072130113e-05 4.68265129529824e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26123832055291e+00 3.44866370378124e-05 4.69143132331949e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41085280056359e+00 3.44081945705526e-05 4.67007793588261e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56901651266686e+00 3.44478189848446e-05 4.68085597358499e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73572961043977e+00 3.44841723987436e-05 4.69076155692457e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91099224756456e+00 3.44372056181266e-05 4.67796800816294e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09480411669236e+00 3.44751212976334e-05 4.68829212999930e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28716552520344e+00 3.44426401733064e-05 4.67945189925255e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48807631932245e+00 3.44182276878149e-05 4.67280153659290e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69753634558908e+00 3.44572002146740e-05 4.68340948794518e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91554544993502e+00 3.45983956033582e-05 4.72194036807513e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14210409342922e+00 3.46726498136214e-05 4.74226675103562e-05 
2.80000000000000e+01 3.37732944532674e+00 3.37721258439447e+00 3.46015791944941e-05 4.72281206419833e-05 
