################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 9200 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58515527022484e-02 1.69545704637048e-05 1.86043231759748e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01263244160598e-02 1.69379666097566e-05 1.85676582445736e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29506403086897e-02 1.68904960877265e-05 1.84630433275518e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43244951182411e-02 1.69313497776866e-05 1.85530614543652e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42478888378621e-02 1.69893910621796e-05 1.86813264123586e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32720836520911e-01 1.69283586197530e-05 1.85464667606601e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79743315594648e-01 1.69590035683394e-05 1.86141261440384e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35315341104346e-01 1.69590911474646e-05 1.86143217531000e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99436943112291e-01 1.68452327803623e-05 1.83635547647937e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72107986255595e-01 1.70479488347771e-05 1.88111866590456e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53328643567613e-01 1.70218353500672e-05 1.87532168117623e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43098839780396e-01 1.70093776436314e-05 1.87256071669131e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41418574910192e-01 1.70053149233107e-05 1.87165988771769e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48287924193215e-01 1.69059345466140e-05 1.84970145897883e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63706737144942e-01 1.69237977081036e-05 1.85363931514633e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87675089026538e-01 1.69411385643675e-05 1.85746807673767e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12019297980345e+00 1.69577643200849e-05 1.86113771290455e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26126040949703e+00 1.69735453511008e-05 1.86462684208224e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41087745333641e+00 1.69351282431721e-05 1.85613916548418e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56904396086262e+00 1.69545357669840e-05 1.86042334164419e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73576000728891e+00 1.69723429369639e-05 1.86436159584486e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91102566787767e+00 1.69493470198302e-05 1.85927801068030e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09484079213885e+00 1.69679081852977e-05 1.86338156997089e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28720553055930e+00 1.69520049179580e-05 1.85986537036078e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48811980788587e+00 1.69400393047911e-05 1.85722374246813e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69758354888649e+00 1.69591335088672e-05 1.86144138149492e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91559667813518e+00 1.70282946991561e-05 1.87675619479990e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14215942148644e+00 1.70646593701808e-05 1.88483074903276e-05 
2.80000000000000e+01 3.37732944532674e+00 3.37727192993360e+00 1.70298438661198e-05 1.87709893258880e-05 
2.90000000000000e+01 3.62099553575526e+00 3.62093420297260e+00 1.69380994959053e-05 1.85679656705615e-05 
3.00000000000000e+01 3.87321131356724e+00 3.87314548800187e+00 1.69950875477892e-05 1.86939481342160e-05 
3.10000000000000e+01 4.13397677876267e+00 4.13390653771484e+00 1.69911568419227e-05 1.86852509697542e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40321735213815e+00 1.69371471558140e-05 1.85658583562732e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68107717862592e+00 1.70027798421028e-05 1.87109740188567e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96748676974741e+00 1.70161427429253e-05 1.87405930138047e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26244612577653e+00 1.69856530594862e-05 1.86730614618539e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56595524621313e+00 1.69185128506641e-05 1.85247604278032e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87801337903758e+00 1.69486279359121e-05 1.85912052603558e-05 
