################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 7400 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58513788107428e-02 2.36809965065868e-05 2.87557028603736e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01261219702500e-02 2.36577502110957e-05 2.86990227074520e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29503524998970e-02 2.35913026273351e-05 2.85373036553740e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43240630339445e-02 2.36484950897705e-05 2.86764663737712e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42472535642220e-02 2.37297314031296e-05 2.88747180396713e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32719945160671e-01 2.36442984380902e-05 2.86662384243417e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79742106225906e-01 2.36871994309863e-05 2.87708213746951e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35313757820927e-01 2.36873246765837e-05 2.87711445819660e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99434942027830e-01 2.35279444440965e-05 2.83835281195359e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72105469371072e-01 2.38116886852059e-05 2.90753669286882e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53325582040992e-01 2.37751578052736e-05 2.89858519012218e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43095174710171e-01 2.37577033920292e-05 2.89431256722894e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41414247370101e-01 2.37520270846749e-05 2.89292293627341e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48282905358797e-01 2.36129111095084e-05 2.85898381108603e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63700938025218e-01 2.36379071754230e-05 2.86506852952167e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87668450694201e-01 2.36621948610134e-05 2.87098411466182e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12018544333860e+00 2.36854774768787e-05 2.87666373252822e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26125191600801e+00 2.37075590341803e-05 2.88205345281703e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41086797398104e+00 2.36537803936300e-05 2.86893184834312e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56903340665457e+00 2.36809432939496e-05 2.87555584486966e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73574831930134e+00 2.37058712750825e-05 2.88164005016891e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91101281729118e+00 2.36736777794758e-05 2.87378355592091e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09482668994389e+00 2.36996635188775e-05 2.88012666811865e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28719014794327e+00 2.36773975678902e-05 2.87469265755769e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48810308590442e+00 2.36606554607058e-05 2.87060966818719e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69756539854859e+00 2.36873885403923e-05 2.87713071065926e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91557698033844e+00 2.37841884301942e-05 2.90079692681815e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14213814733262e+00 2.38350958535292e-05 2.91328146152937e-05 
2.80000000000000e+01 3.37732944532674e+00 3.37724911091641e+00 2.37863707491011e-05 2.90133253502584e-05 
2.90000000000000e+01 3.62099553575526e+00 3.62090987045157e+00 2.36579423650275e-05 2.86995033061349e-05 
3.00000000000000e+01 3.87321131356724e+00 3.87311937242267e+00 2.37377042257359e-05 2.88941909922409e-05 
3.10000000000000e+01 4.13397677876267e+00 4.13387867042729e+00 2.37321931471105e-05 2.88807248731682e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40318776442672e+00 2.36565997589102e-05 2.86962169604947e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68104560091879e+00 2.37484858017069e-05 2.89205817024074e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96745323348826e+00 2.37671800474653e-05 2.89663279356364e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26241066224403e+00 2.37245211221885e-05 2.88619821492966e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56591788691195e+00 2.36305088088354e-05 2.86326680155330e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87797385430410e+00 2.36726792507409e-05 2.87354370877963e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19857961761723e+00 2.36603849889131e-05 2.87054406972931e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52773517662805e+00 2.36017335359005e-05 2.85626627291278e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86543947887841e+00 2.36569059991442e-05 2.86970007263335e-05 
4.10000000000000e+01 7.21186423680714e+00 7.21169357696805e+00 2.36637620293853e-05 2.87136901891526e-05 
4.20000000000000e+01 7.56667626322060e+00 7.56649747067703e+00 2.36289405477452e-05 2.86288551384080e-05 
4.30000000000000e+01 7.93003797701751e+00 7.92985010748379e+00 2.36908744028847e-05 2.87797567258214e-05 
4.40000000000000e+01 8.30194937819788e+00 8.30175254004015e+00 2.37098720752671e-05 2.88261738282252e-05 
4.50000000000000e+01 8.68241046676172e+00 8.68220476876064e+00 2.36913472204478e-05 2.87809764142344e-05 
4.60000000000000e+01 9.07142124270900e+00 9.07120679343505e+00 2.36400965420330e-05 2.86560100232617e-05 
4.70000000000000e+01 9.46898170603975e+00 9.46875756081654e+00 2.36715235242530e-05 2.87326114204752e-05 
4.80000000000000e+01 9.87509185675395e+00 9.87485812401263e+00 2.36689181942277e-05 2.87262355335965e-05 
4.90000000000000e+01 1.02897516948516e+01 1.02895084831096e+01 2.36363081650188e-05 2.86467734719944e-05 
5.00000000000000e+01 1.07129612203327e+01 1.07127075853038e+01 2.36755294543700e-05 2.87423667892432e-05 
