################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 7100 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58513386124491e-02 2.52359364600530e-05 3.12370617605947e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01260751711703e-02 2.52111520258751e-05 3.11754866047288e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29502859678698e-02 2.51403110463696e-05 3.09998136966911e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43239631500392e-02 2.52012816906857e-05 3.11509798693442e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42471067077942e-02 2.52878982185312e-05 3.13663748787522e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32719739106267e-01 2.51968121296111e-05 3.11399528629873e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79741826657310e-01 2.52425499254725e-05 3.12534885716847e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35313391816519e-01 2.52426767381349e-05 3.12537892687695e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99434479441876e-01 2.50727710670588e-05 3.08327987987415e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72104887532667e-01 2.53752898636150e-05 3.15844412051759e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53324874309572e-01 2.53363196315185e-05 3.14870733034324e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43094327451640e-01 2.53177216752623e-05 3.14406689170441e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41413246980399e-01 2.53116524668433e-05 3.14255359668698e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48281745152907e-01 2.51633654709273e-05 3.10570194184279e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63699597454274e-01 2.51899944739422e-05 3.11229913119905e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87666916123644e-01 2.52158885570853e-05 3.11872306664243e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12018370115407e+00 2.52407050294783e-05 3.12489809565740e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26124995258093e+00 2.52642508473294e-05 3.13074937857890e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41086578269234e+00 2.52068930221504e-05 3.11649426509563e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56903096685181e+00 2.52358783084914e-05 3.12368657948472e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73574561739687e+00 2.52624566331759e-05 3.13029727147187e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91100984663682e+00 2.52281330959785e-05 3.12176579106720e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09482342994923e+00 2.52558387456260e-05 3.12865426483612e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28718659196270e+00 2.52320983770182e-05 3.12275220467679e-05 
