################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 4300 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58505778459892e-02 5.46637070158514e-05 8.51603381301630e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01251894855010e-02 5.46097157322318e-05 8.49924830995551e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29490268446122e-02 5.44554034719144e-05 8.45136283236950e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43220728164282e-02 5.45882454224649e-05 8.49257717195188e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42443273843196e-02 5.47769009945684e-05 8.55127482373856e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32715839481999e-01 5.45784703227281e-05 8.48954232939289e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79736535722421e-01 5.46781099769324e-05 8.52051502668041e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35306465021947e-01 5.46783993194252e-05 8.52060640421439e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99425725114593e-01 5.43082412243598e-05 8.40581546397577e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72093875930030e-01 5.49672774545483e-05 8.61071135329107e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53311480004874e-01 5.48823827194062e-05 8.58418291918547e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43078292646541e-01 5.48418730497512e-05 8.57153388546242e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41394313864679e-01 5.48287174490096e-05 8.56743310107813e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48259788349702e-01 5.45055896267463e-05 8.46692176591289e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63674226831141e-01 5.45636147950988e-05 8.48492763206050e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87637873873308e-01 5.46200505632264e-05 8.50245919152945e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12015072953885e+00 5.46740765017713e-05 8.51925925863784e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26121279375534e+00 5.47254109640452e-05 8.53523368507067e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41082431122695e+00 5.46004898702434e-05 8.49638269387647e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56898479270358e+00 5.46635849378307e-05 8.51599020190646e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73569448274502e+00 5.47214738707804e-05 8.53401303580668e-05 
