################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 4200 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58505254890744e-02 5.66889635917614e-05 8.92636710971744e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01251285316995e-02 5.66329552162122e-05 8.90877230979409e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29489401925834e-02 5.64728487203158e-05 8.85857065989533e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43219427236112e-02 5.66106571663122e-05 8.90177285360130e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42441361073340e-02 5.68063760129548e-05 8.96330869673574e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32715571105879e-01 5.66005460107794e-05 8.89859856999560e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79736171592148e-01 5.67039104719233e-05 8.93106629052077e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35305988311274e-01 5.67042025933426e-05 8.93115797198682e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99425122640618e-01 5.63202301924221e-05 8.81084301142706e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72093118085731e-01 5.70038673890252e-05 9.02560399450710e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53310558179515e-01 5.69158074343690e-05 8.99779808855247e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43077189099286e-01 5.68737840085457e-05 8.98454569098034e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41393010878945e-01 5.68600954404966e-05 8.98023103770060e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48258277270730e-01 5.65249372293108e-05 8.87488742734220e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63672480790793e-01 5.65851467843257e-05 8.89376872886557e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87635875168381e-01 5.66436624664501e-05 8.91213811178104e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12014846039037e+00 5.66997185484821e-05 8.92975033170428e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26121023643649e+00 5.67529664345657e-05 8.94649591935200e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41082145714369e+00 5.66233692628922e-05 8.90576759183127e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56898161494144e+00 5.66888362003034e-05 8.92632592772997e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73569096358135e+00 5.67488877568010e-05 8.94520994656346e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91094975685635e+00 5.66713329427328e-05 8.92082788602405e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09475748722585e+00 5.67339370896082e-05 8.94050505147252e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28711466222301e+00 5.66803085949016e-05 8.92364920190215e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48802102805530e+00 5.66399592694760e-05 8.91097145353016e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69747633105008e+00 5.67043410790851e-05 8.93120115707774e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91548031673470e+00 5.69375935114309e-05 9.00467367519767e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14203374686744e+00 5.70602348798128e-05 9.04342329783633e-05 
2.80000000000000e+01 3.37732944532674e+00 3.37713713058987e+00 5.69428419648027e-05 9.00633183704330e-05 
2.90000000000000e+01 3.62099553575526e+00 3.62079046650680e+00 5.66333889214329e-05 8.90890909311645e-05 
3.00000000000000e+01 3.87321131356724e+00 3.87299121603549e+00 5.68255935260980e-05 8.96935931120499e-05 
3.10000000000000e+01 4.13397677876267e+00 4.13374191789863e+00 5.68123326783055e-05 8.96518108894903e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40304257205734e+00 5.66301957965421e-05 8.90790716497330e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68089064027212e+00 5.68515528939918e-05 8.97753860391318e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96728866070526e+00 5.68966054961272e-05 8.99174216168167e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26223663402850e+00 5.67937925956568e-05 8.95934354082713e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56573455889541e+00 5.65673375818116e-05 8.88817964424990e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87777989870650e+00 5.66689141710141e-05 8.92006822015192e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19837519036672e+00 5.66392973031608e-05 8.91076598883021e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52752043342701e+00 5.64980025967258e-05 8.86644923926196e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86521309237861e+00 5.66309268017598e-05 8.90813448213283e-05 
