################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 1500 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58447077079820e-02 2.81730860356258e-04 6.99591702811147e-04 
1.00000000000000e+00 3.01268347033801e-02 3.01183555542767e-02 2.81448389346143e-04 6.98213282706216e-04 
2.00000000000000e+00 4.29513657785653e-02 4.29393118640450e-02 2.80641006446292e-04 6.94280497286666e-04 
3.00000000000000e+00 6.43255842372075e-02 6.43074871385478e-02 2.81335939257873e-04 6.97664901511596e-04 
4.00000000000000e+00 9.42494900793065e-02 9.42228812736545e-02 2.82323072831302e-04 7.02485798218662e-04 
5.00000000000000e+00 1.32723083304862e-01 1.32685750305827e-01 2.81284898645301e-04 6.97416054226898e-04 
6.00000000000000e+00 1.79746363913875e-01 1.79695710269812e-01 2.81806223837203e-04 6.99959685211725e-04 
7.00000000000000e+00 2.35319331906345e-01 2.35253017105981e-01 2.81807702861956e-04 6.99966907704452e-04 
8.00000000000000e+00 2.99441987282271e-01 2.99358182083873e-01 2.79871233685786e-04 6.90540742196732e-04 
9.00000000000000e+00 3.72114330041654e-01 3.72008902920344e-01 2.83319165102912e-04 7.07366500550184e-04 
1.00000000000000e+01 4.53336360184494e-01 4.53208122661174e-01 2.82875000955279e-04 7.05188140874316e-04 
1.10000000000000e+01 5.43108077710791e-01 5.42954561161053e-01 2.82662983738205e-04 7.04149451587014e-04 
1.20000000000000e+01 6.41429482620545e-01 6.41248218501280e-01 2.82593993847245e-04 7.03811693486049e-04 
1.30000000000000e+01 7.48300574913756e-01 7.48090374561670e-01 2.80903635694598e-04 6.95558612382055e-04 
1.40000000000000e+01 8.63721354590423e-01 8.63478469869588e-01 2.81207266144762e-04 6.97037636742011e-04 
1.50000000000000e+01 9.87691821650547e-01 9.87413784028758e-01 2.81502403578506e-04 6.98476736845707e-04 
1.60000000000000e+01 1.12021197609413e+00 1.11989631703480e+00 2.81785113947623e-04 6.99856600853479e-04 
1.70000000000000e+01 1.26128181792117e+00 1.26092606880529e+00 2.82053630538776e-04 7.01168402644046e-04 
1.80000000000000e+01 1.41090134713166e+00 1.41050431937577e+00 2.81400082790452e-04 6.97977668116157e-04 
1.90000000000000e+01 1.56907056372561e+00 1.56862850915796e+00 2.81730202499092e-04 6.99588481639190e-04 
2.00000000000000e+01 1.73578946770302e+00 1.73529991763045e+00 2.82033093114653e-04 7.01067990490490e-04 
2.10000000000000e+01 1.91105805906389e+00 1.91051982504874e+00 2.81641896014255e-04 6.99157429416509e-04 
2.20000000000000e+01 2.09487633780821e+00 2.09428567133652e+00 2.81957679806387e-04 7.00699478115852e-04 
2.30000000000000e+01 2.28724430393599e+00 2.28660001653509e+00 2.81687181290704e-04 6.99378460438820e-04 
