################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 4000 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58504106109431e-02 6.11326496216298e-05 9.84127094847040e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01249947908772e-02 6.10722142229736e-05 9.82187317775407e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29487500632778e-02 6.08994671095491e-05 9.76653078752915e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43216572790054e-02 6.10481544573848e-05 9.81415661172344e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42437164169894e-02 6.12593480580598e-05 9.88199659480317e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32714982254893e-01 6.10372345757001e-05 9.81065487556157e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79735372644163e-01 6.11487735979177e-05 9.84644918478388e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35304942343430e-01 6.11490896135928e-05 9.84655075413952e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99423800744790e-01 6.07347608331095e-05 9.71390508901478e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72091455261313e-01 6.14724521323367e-05 9.95068079101829e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53308535565025e-01 6.13774272549846e-05 9.92002543727818e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43074767769527e-01 6.13320674670316e-05 9.90540842105174e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41390151888423e-01 6.13173126396685e-05 9.90065611869441e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48254961757500e-01 6.09556611138346e-05 9.78451695540591e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63668649776915e-01 6.10206210927329e-05 9.80532895499581e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87631489714815e-01 6.10837656139487e-05 9.82557956824796e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12014348156510e+00 6.11442570611153e-05 9.84499861150553e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26120462532232e+00 6.12017058760316e-05 9.86345797867557e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41081519484977e+00 6.10618751390108e-05 9.81855704938707e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56897464250719e+00 6.11325077668695e-05 9.84122550345567e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73568324205541e+00 6.11973108424602e-05 9.86204521260229e-05 
