################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 7900 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58514373006653e-02 2.14185045200803e-05 2.52309752368533e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01261900647260e-02 2.13974903242115e-05 2.51812374555524e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29504493067043e-02 2.13374323360236e-05 2.50393471465964e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43242083688790e-02 2.13891306980254e-05 2.51614632613499e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42474672444301e-02 2.14625551253876e-05 2.53353862909289e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32720244977626e-01 2.13853322694368e-05 2.51524875020282e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79742513009065e-01 2.14241040885661e-05 2.52442469033038e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35314290374067e-01 2.14242163476194e-05 2.52445104527569e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99435615106166e-01 2.12801690331737e-05 2.49044438894320e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72106315951498e-01 2.15366340643731e-05 2.55114772767090e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53326611819500e-01 2.15036027338858e-05 2.54328876651750e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43096407492372e-01 2.14878380529156e-05 2.53954222088449e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41415702977280e-01 2.14827095393292e-05 2.53832479568560e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48284593481204e-01 2.13569694951809e-05 2.50854594364531e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63702888608149e-01 2.13795597110489e-05 2.51388261151893e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87670683550055e-01 2.14015141454746e-05 2.51907585639769e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12018797830912e+00 2.14225392347976e-05 2.52405359840955e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26125477286297e+00 2.14425180898493e-05 2.52878673096335e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41087116245575e+00 2.13938954509170e-05 2.51727089568595e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56903695666171e+00 2.14184528603770e-05 2.52308681768151e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73575225065831e+00 2.14409900535318e-05 2.52842378084586e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91101713967548e+00 2.14119022779222e-05 2.52153440719006e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09483143333931e+00 2.14353793058214e-05 2.52709705774659e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28719532202080e+00 2.14152528896522e-05 2.52232712386100e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48810871048498e+00 2.14001191064962e-05 2.51874572439171e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69757150357556e+00 2.14242803462862e-05 2.52446506588450e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91558360593290e+00 2.15117610786004e-05 2.54523214715072e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14214530311525e+00 2.15577892120924e-05 2.55618775633180e-05 
2.80000000000000e+01 3.37732944532674e+00 3.37725678632575e+00 2.15137439697613e-05 2.54570077296810e-05 
2.90000000000000e+01 3.62099553575526e+00 3.62091805489447e+00 2.13976681340782e-05 2.51816664884791e-05 
3.00000000000000e+01 3.87321131356724e+00 3.87312815667564e+00 2.14697533553207e-05 2.53524739253092e-05 
3.10000000000000e+01 4.13397677876267e+00 4.13388804379275e+00 2.14647964099151e-05 2.53407276692996e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40319771653075e+00 2.13964489024730e-05 2.51787764635827e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68105622239522e+00 2.14795003887315e-05 2.53756308816725e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96746451377527e+00 2.14963949228879e-05 2.54157599979896e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26242259071158e+00 2.14578442476307e-05 2.53242562087639e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56593045314919e+00 2.13728505844702e-05 2.51229945175490e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87798714891544e+00 2.14109651039513e-05 2.52131226599132e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19859362995302e+00 2.13998664318449e-05 2.51868557428257e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52774989613605e+00 2.13468686867838e-05 2.50617308928408e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86545499636132e+00 2.13967279198995e-05 2.51794325341832e-05 
4.10000000000000e+01 7.21186423680714e+00 7.21170988176553e+00 2.14029322432469e-05 2.51941799320559e-05 
4.20000000000000e+01 7.56667626322060e+00 7.56651455241230e+00 2.13714453575718e-05 2.51196318005621e-05 
4.30000000000000e+01 7.93003797701751e+00 7.92986805673547e+00 2.14274234923521e-05 2.52520941900620e-05 
4.40000000000000e+01 8.30194937819788e+00 8.30177134620148e+00 2.14446015377450e-05 2.52928245328858e-05 
4.50000000000000e+01 8.68241046676172e+00 8.68222442134809e+00 2.14278528226685e-05 2.52531253867544e-05 
4.60000000000000e+01 9.07142124270900e+00 9.07122728155779e+00 2.13815615017893e-05 2.51435963665029e-05 
4.70000000000000e+01 9.46898170603975e+00 9.46877897561220e+00 2.14099502818245e-05 2.52107231966627e-05 
4.80000000000000e+01 9.87509185675395e+00 9.87488045482847e+00 2.14075907894858e-05 2.52051391266845e-05 
4.90000000000000e+01 1.02897516948516e+01 1.02895317193946e+01 2.13781113019347e-05 2.51354092417191e-05 
5.00000000000000e+01 1.07129612203327e+01 1.07127318176331e+01 2.14135657636496e-05 2.52193003663695e-05 
