100	112631
200	92152
300	90360
400	108121
500	96213
600	100482
700	105089
800	111465
900	120691
1000	130682
1100	135366
1200	173509
1300	168396
1400	181316
1500	196010
1600	228260
1700	236967
1800	258071
1900	252987
2000	265047
2100	263989
2200	279786
2300	299224
2400	328601
2500	346713
2600	354624
2700	388033
2800	404221
2900	406332
3000	429378
3100	467647
3200	480434
3300	509408
3400	554507
3500	572963
3600	589093
3700	627047
3800	646875
3900	674640
4000	699387
4100	733673
4200	769402
4300	805948
4400	832405
4500	872485
4600	894802
4700	920005
4800	955365
4900	1002076
5000	1044561
5100	1064614
5200	1125920
5300	1138664
5400	1188660
5500	1238279
5600	1341874
5700	1364890
5800	1463017
5900	1427825
6000	1514209
6100	1511569
6200	1604372
6300	1612893
6400	1664834
6500	1733343
6600	1824685
6700	1836294
6800	1929744
6900	2071796
7000	1998153
7100	2100793
7200	2100708
7300	2211267
7400	2298668
7500	2360053
7600	2384200
7700	2469829
7800	2540687
7900	2568807
8000	2689481
