################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 500 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58105104031541e-02 1.60454212129509e-03 6.27652745509089e-03 
1.00000000000000e+00 3.01268347033801e-02 3.00785442798359e-02 1.60290398973599e-03 6.26420324369761e-03 
2.00000000000000e+00 4.29513657785653e-02 4.28827199655257e-02 1.59822189109290e-03 6.22903986828865e-03 
3.00000000000000e+00 6.43255842372075e-02 6.42225184494366e-02 1.60225187214483e-03 6.25930025453801e-03 
4.00000000000000e+00 9.42494900793065e-02 9.40979391123745e-02 1.60797651854076e-03 6.30240183374968e-03 
5.00000000000000e+00 1.32723083304862e-01 1.32510466784170e-01 1.60195585724842e-03 6.25707523126855e-03 
6.00000000000000e+00 1.79746363913875e-01 1.79457874742013e-01 1.60497918055386e-03 6.27981748575563e-03 
7.00000000000000e+00 2.35319331906345e-01 2.34941647259453e-01 1.60498775783484e-03 6.27988206045696e-03 
8.00000000000000e+00 2.99441987282271e-01 2.98964749172156e-01 1.59375815812078e-03 6.19560149973113e-03 
9.00000000000000e+00 3.72114330041654e-01 3.71513829164795e-01 1.61375369981596e-03 6.34603721450603e-03 
1.00000000000000e+01 4.53336360184494e-01 4.52605954832065e-01 1.61117751978242e-03 6.32656202712695e-03 
1.10000000000000e+01 5.43108077710791e-01 5.42233702039163e-01 1.60994783085086e-03 6.31727566264599e-03 
1.20000000000000e+01 6.41429482620545e-01 6.40397071170926e-01 1.60954785770243e-03 6.31425650139329e-03 
1.30000000000000e+01 7.48300574913756e-01 7.47103484885303e-01 1.59974490009000e-03 6.24046791054156e-03 
1.40000000000000e+01 8.63721354590423e-01 8.62338100025080e-01 1.60150557583366e-03 6.25369134925960e-03 
1.50000000000000e+01 9.87691821650547e-01 9.86108337238218e-01 1.60321709425850e-03 6.26655797005462e-03 
1.60000000000000e+01 1.12021197609413e+00 1.11841419633613e+00 1.60485675601101e-03 6.27889583597071e-03 
1.70000000000000e+01 1.26128181792117e+00 1.25925567716116e+00 1.60641399187577e-03 6.29062383924159e-03 
1.80000000000000e+01 1.41090134713166e+00 1.40864020310974e+00 1.60262375999490e-03 6.26209610093886e-03 
1.90000000000000e+01 1.56907056372561e+00 1.56655292994567e+00 1.60453827772146e-03 6.27649852536537e-03 
2.00000000000000e+01 1.73578946770302e+00 1.73300127795877e+00 1.60629488548616e-03 6.28972645735291e-03 
2.10000000000000e+01 1.91105805906389e+00 1.90799267188812e+00 1.60402618917280e-03 6.27264471992088e-03 
2.20000000000000e+01 2.09487633780821e+00 2.09151226504005e+00 1.60585744726065e-03 6.28643117818507e-03 
2.30000000000000e+01 2.28724430393599e+00 2.28357490368214e+00 1.60428872750263e-03 6.27462035822569e-03 
2.40000000000000e+01 2.48816195744723e+00 2.48417316375034e+00 1.60310854562620e-03 6.26574157576502e-03 
2.50000000000000e+01 2.69762929834192e+00 2.69329962513259e+00 1.60499191345130e-03 6.27991334663775e-03 
2.60000000000000e+01 2.91564632662007e+00 2.91094684552280e+00 1.61181452440292e-03 6.33137503177039e-03 
2.70000000000000e+01 3.14221304228167e+00 3.13713710316224e+00 1.61540260037524e-03 6.35851691967909e-03 
2.80000000000000e+01 3.37732944532674e+00 3.37188529781570e+00 1.61196815388307e-03 6.33253605995990e-03 
2.90000000000000e+01 3.62099553575526e+00 3.61519138082012e+00 1.60291689890975e-03 6.26430032010169e-03 
3.00000000000000e+01 3.87321131356724e+00 3.86698110305966e+00 1.60853875587730e-03 6.30664234538596e-03 
3.10000000000000e+01 4.13397677876267e+00 4.12732872174107e+00 1.60815054785794e-03 6.30371425869414e-03 
3.20000000000000e+01 4.40329193134156e+00 4.39623423356995e+00 1.60282304277323e-03 6.26359454251691e-03 
3.30000000000000e+01 4.68115677130391e+00 4.67362339601042e+00 1.60929779999460e-03 6.31236930149074e-03 
3.40000000000000e+01 4.96757129864971e+00 4.95957044953608e+00 1.61061585886214e-03 6.32231969594776e-03 
3.50000000000000e+01 5.26253551337897e+00 5.25407541751274e+00 1.60760831821949e-03 6.29962550293233e-03 
3.60000000000000e+01 5.56604941549169e+00 5.55713825621648e+00 1.60098457811225e-03 6.24977708540258e-03 
3.70000000000000e+01 5.87811300498787e+00 5.86868477222780e+00 1.60395568306813e-03 6.27211420023359e-03 
3.80000000000000e+01 6.19872628186750e+00 6.18878916794729e+00 1.60308964589678e-03 6.26559943568971e-03 
3.90000000000000e+01 6.52788924613059e+00 6.51745143137596e+00 1.59895708414718e-03 6.23455525237273e-03 
4.00000000000000e+01 6.86560189777713e+00 6.85459740627643e+00 1.60284439216698e-03 6.26375508200406e-03 
4.10000000000000e+01 7.21186423680714e+00 7.20030124946386e+00 1.60332848256682e-03 6.26739577270546e-03 
4.20000000000000e+01 7.56667626322060e+00 7.55456296985502e+00 1.60087374485104e-03 6.24894453926016e-03 
4.30000000000000e+01 7.93003797701751e+00 7.91730837950153e+00 1.60523790086200e-03 6.28176541758189e-03 
4.40000000000000e+01 8.30194937819788e+00 8.28861166298715e+00 1.60657631155401e-03 6.29184689760839e-03 
4.50000000000000e+01 8.68241046676172e+00 8.66847284290978e+00 1.60527124411982e-03 6.28201648254380e-03 
4.60000000000000e+01 9.07142124270900e+00 9.05689190003867e+00 1.60166111589278e-03 6.25486014326247e-03 
4.70000000000000e+01 9.46898170603975e+00 9.45379464073611e+00 1.60387523971542e-03 6.27150893366448e-03 
4.80000000000000e+01 9.87509185675395e+00 9.85925526179533e+00 1.60369090114199e-03 6.27012204672747e-03 
