################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 6600 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58512610872995e-02 2.82347441558929e-05 3.61491285608623e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01259849159365e-02 2.82069939285907e-05 3.60778745442450e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29501576566434e-02 2.81276718456127e-05 3.58745794751831e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43237705161374e-02 2.81959517599349e-05 3.60495381315676e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42468234859506e-02 2.82929207746272e-05 3.62987309286269e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32719341717289e-01 2.81909331830603e-05 3.60366533594914e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79741287490277e-01 2.82421490341962e-05 3.61681415886405e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35312685949400e-01 2.82422905534850e-05 3.61685112799423e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99433587323136e-01 2.80520417701732e-05 3.56812788703390e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72103765430943e-01 2.83907655748367e-05 3.65510273802944e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53323509396892e-01 2.83471363228839e-05 3.64384101293605e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43092693458161e-01 2.83263189435150e-05 3.63847642913329e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41411317631859e-01 2.83195412407729e-05 3.63672785695587e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48279507652964e-01 2.81534740155450e-05 3.59406362181469e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63697012059132e-01 2.81833153271832e-05 3.60171419538606e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87663956594612e-01 2.82122979300092e-05 3.60914971743309e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12018034122419e+00 2.82400747486033e-05 3.61628203027898e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26124616595875e+00 2.82664523587065e-05 3.62306380696087e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41086155653638e+00 2.82022519596593e-05 3.60657209337261e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56902626151953e+00 2.82346805222416e-05 3.61489622448170e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73574040658520e+00 2.82644403223768e-05 3.62254414004022e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91100411753269e+00 2.82260033609973e-05 3.61266780459765e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09481714283599e+00 2.82570246038700e-05 3.62063561761804e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28717973398178e+00 2.82304579786738e-05 3.61381051630907e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48809176525751e+00 2.82104585296879e-05 3.60867569718151e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69755311091839e+00 2.82423621268504e-05 3.61687054852033e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91556364496405e+00 2.83579168239040e-05 3.64662380832094e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14212374470537e+00 2.84186893451674e-05 3.66231788150728e-05 
2.80000000000000e+01 3.37732944532674e+00 3.37723366246001e+00 2.83605340488252e-05 3.64729937431544e-05 
2.90000000000000e+01 3.62099553575526e+00 3.62089339752438e+00 2.82072236406351e-05 3.60784753663782e-05 
3.00000000000000e+01 3.87321131356724e+00 3.87310169215824e+00 2.83024601862228e-05 3.63232786470207e-05 
3.10000000000000e+01 4.13397677876267e+00 4.13385980429135e+00 2.82958704364051e-05 3.63063274566719e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40316773379828e+00 2.82056118963491e-05 3.60743227411859e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68102422289948e+00 2.83153098485744e-05 3.63563894326603e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96743052948054e+00 2.83376243058614e-05 3.64139028756583e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26238665369097e+00 2.82866856908165e-05 3.62826961639965e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56589259495689e+00 2.81744776406025e-05 3.59944427076522e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87794709631604e+00 2.82248183534173e-05 3.61236387447285e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19855141493667e+00 2.82101391282927e-05 3.60859608877692e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52770555047137e+00 2.81401311040666e-05 3.59064781840402e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86540824670007e+00 2.82059868817043e-05 3.60752843689517e-05 
4.10000000000000e+01 7.21186423680714e+00 7.21166075996536e+00 2.82141808409383e-05 3.60963334607203e-05 
4.20000000000000e+01 7.56667626322060e+00 7.56646309018886e+00 2.81726116358403e-05 3.59896841254765e-05 
4.30000000000000e+01 7.93003797701751e+00 7.92981398100801e+00 2.82465241846984e-05 3.61793949583424e-05 
4.40000000000000e+01 8.30194937819788e+00 8.30171468882199e+00 2.82691889821136e-05 3.62376788121875e-05 
4.50000000000000e+01 8.68241046676172e+00 8.68216521393110e+00 2.82470900860026e-05 3.61808787387374e-05 
4.60000000000000e+01 9.07142124270900e+00 9.07116555615954e+00 2.81859416092676e-05 3.60238539906905e-05 
4.70000000000000e+01 9.46898170603975e+00 9.46871445875058e+00 2.82234455047672e-05 3.61201313831801e-05 
4.80000000000000e+01 9.87509185675395e+00 9.87481317847695e+00 2.82203225083334e-05 3.61120979841279e-05 
4.90000000000000e+01 1.02897516948516e+01 1.02894617152948e+01 2.81813949840631e-05 3.60122001516010e-05 
5.00000000000000e+01 1.07129612203327e+01 1.07126588125309e+01 2.82282177257444e-05 3.61323568550888e-05 
