################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 4600 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58507176983524e-02 4.92539742359848e-05 7.44151132866201e-05 
1.00000000000000e+00 3.01268347033801e-02 3.01253523014063e-02 4.92053675189963e-05 7.42684413818361e-05 
2.00000000000000e+00 4.29513657785653e-02 4.29492583083416e-02 4.90664309630592e-05 7.38499687538331e-05 
3.00000000000000e+00 6.43255842372075e-02 6.43224203180189e-02 4.91860155816003e-05 7.42100801621226e-05 
4.00000000000000e+00 9.42494900793065e-02 9.42448383122255e-02 4.93558859262619e-05 7.47230759302630e-05 
5.00000000000000e+00 1.32723083304862e-01 1.32716556350001e-01 4.91772395483594e-05 7.41836171161645e-05 
6.00000000000000e+00 1.79746363913875e-01 1.79737508360122e-01 4.92669423747611e-05 7.44542682005412e-05 
7.00000000000000e+00 2.35319331906345e-01 2.35307738382267e-01 4.92671978269499e-05 7.44550370250790e-05 
8.00000000000000e+00 2.99441987282271e-01 2.99427334398962e-01 4.89339636100289e-05 7.34520832852078e-05 
9.00000000000000e+00 3.72114330041654e-01 3.72095900231944e-01 4.95272775659211e-05 7.52424176561448e-05 
1.00000000000000e+01 4.53336360184494e-01 4.53313942316186e-01 4.94508499144698e-05 7.50106384244013e-05 
1.10000000000000e+01 5.43108077710791e-01 5.43081240368011e-01 4.94143686707878e-05 7.49001005023536e-05 
1.20000000000000e+01 6.41429482620545e-01 6.41397794401217e-01 4.94024989288362e-05 7.48641540788633e-05 
1.30000000000000e+01 7.48300574913756e-01 7.48263824657604e-01 4.91116235690730e-05 7.39858844370514e-05 
1.40000000000000e+01 8.63721354590423e-01 8.63678890694191e-01 4.91638837068334e-05 7.41433537190470e-05 
1.50000000000000e+01 9.87691821650547e-01 9.87643212737986e-01 4.92146553164627e-05 7.42964744062998e-05 
1.60000000000000e+01 1.12021197609413e+00 1.12015679074572e+00 4.92633087191405e-05 7.44432909095044e-05 
1.70000000000000e+01 1.26128181792117e+00 1.26121962473035e+00 4.93095119056218e-05 7.45828789319175e-05 
1.80000000000000e+01 1.41090134713166e+00 1.41083193493360e+00 4.91970598816962e-05 7.42433798265240e-05 
1.90000000000000e+01 1.56907056372561e+00 1.56899328092869e+00 4.92538695903262e-05 7.44147872968277e-05 
2.00000000000000e+01 1.73578946770302e+00 1.73570388289000e+00 4.93059870534739e-05 7.45722225758009e-05 
2.10000000000000e+01 1.91105805906389e+00 1.91096396110924e+00 4.92386687060161e-05 7.43689066939907e-05 
2.20000000000000e+01 2.09487633780821e+00 2.09477307506534e+00 4.92930016945370e-05 7.45329945164258e-05 
2.30000000000000e+01 2.28724430393599e+00 2.28713166526542e+00 4.92464536364366e-05 7.43923990560646e-05 
2.40000000000000e+01 2.48816195744723e+00 2.48803951142863e+00 4.92114342595438e-05 7.42867349647040e-05 
2.50000000000000e+01 2.69762929834192e+00 2.69749639334243e+00 4.92673324573270e-05 7.44554430192485e-05 
2.60000000000000e+01 2.91564632662007e+00 2.91550209032189e+00 4.94697511358526e-05 7.50679274412943e-05 
2.70000000000000e+01 3.14221304228167e+00 3.14205726332349e+00 4.95761923487703e-05 7.53909711298117e-05 
2.80000000000000e+01 3.37732944532674e+00 3.37716235432470e+00 4.94742975901749e-05 7.50817062331570e-05 
2.90000000000000e+01 3.62099553575526e+00 3.62081736195538e+00 4.92057496673443e-05 7.42696016017281e-05 
3.00000000000000e+01 3.87321131356724e+00 3.87302008318887e+00 4.93725652652817e-05 7.47735509026796e-05 
3.10000000000000e+01 4.13397677876267e+00 4.13377272132370e+00 4.93610510870614e-05 7.47387373843793e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40307527631883e+00 4.92029658967334e-05 7.42612128416630e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68092554518338e+00 4.93950815632332e-05 7.48416953602076e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96732573072591e+00 4.94342021563619e-05 7.49601646172969e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26227583378152e+00 4.93449586788478e-05 7.46900549281572e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56577585303802e+00 4.91484054941276e-05 7.40967720952740e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87782358688949e+00 4.92365659066450e-05 7.43625974286899e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19842123709532e+00 4.92108795111759e-05 7.42850807141512e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52756880351862e+00 4.90882427514640e-05 7.39155623616416e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86526408552240e+00 4.92035891045620e-05 7.42631023465126e-05 
4.10000000000000e+01 7.21186423680714e+00 7.21150928357452e+00 4.92179582092441e-05 7.43064196108364e-05 
4.20000000000000e+01 7.56667626322060e+00 7.56630439803824e+00 4.91451159559633e-05 7.40868197590688e-05 
4.30000000000000e+01 7.93003797701751e+00 7.92964722742900e+00 4.92746175549002e-05 7.44774461358279e-05 
4.40000000000000e+01 8.30194937819788e+00 8.30153997324692e+00 4.93143155073943e-05 7.45974042447727e-05 
4.50000000000000e+01 8.68241046676172e+00 8.68198263568174e+00 4.92756109165978e-05 7.44804508946987e-05 
4.60000000000000e+01 9.07142124270900e+00 9.07097521456183e+00 4.91684968911111e-05 7.41572443416264e-05 
4.70000000000000e+01 9.46898170603975e+00 9.46851550837890e+00 4.92341917344673e-05 7.43554366564700e-05 
4.80000000000000e+01 9.87509185675395e+00 9.87460571867542e+00 4.92287145860150e-05 7.43388930393112e-05 
4.90000000000000e+01 1.02897516948516e+01 1.02892458453343e+01 4.91605174063111e-05 7.41332419254992e-05 
5.00000000000000e+01 1.07129612203327e+01 1.07124336868371e+01 4.92425469266512e-05 7.43806153566766e-05 
