################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 2400 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58484981260598e-02 1.35110893016421e-04 2.73342501502413e-04 
1.00000000000000e+00 3.01268347033801e-02 3.01227682918572e-02 1.34976394397273e-04 2.72803789360721e-04 
2.00000000000000e+00 4.29513657785653e-02 4.29455848703452e-02 1.34591953372220e-04 2.71266787529158e-04 
3.00000000000000e+00 6.43255842372075e-02 6.43169052459936e-02 1.34922850943446e-04 2.72589471810645e-04 
4.00000000000000e+00 9.42494900793065e-02 9.42367293699581e-02 1.35392874143242e-04 2.74473584690699e-04 
5.00000000000000e+00 1.32723083304862e-01 1.32705179152538e-01 1.34898556290917e-04 2.72492232294018e-04 
6.00000000000000e+00 1.79746363913875e-01 1.79722071772124e-01 1.35146776947745e-04 2.73486315869473e-04 
7.00000000000000e+00 2.35319331906345e-01 2.35287529091339e-01 1.35147481288183e-04 2.73489137708582e-04 
8.00000000000000e+00 2.99441987282271e-01 2.99401794556353e-01 1.34225418027629e-04 2.69805293963845e-04 
9.00000000000000e+00 3.72114330041654e-01 3.72063771930100e-01 1.35867144779360e-04 2.76381045927626e-04 
1.00000000000000e+01 4.53336360184494e-01 4.53274862538260e-01 1.35655666819283e-04 2.75529705399822e-04 
1.10000000000000e+01 5.43108077710791e-01 5.43034456848492e-01 1.35554717965749e-04 2.75123789313315e-04 
1.20000000000000e+01 6.41429482620545e-01 6.41342554898930e-01 1.35521867906624e-04 2.74991756017065e-04 
1.30000000000000e+01 7.48300574913756e-01 7.48199766100192e-01 1.34717006699196e-04 2.71766296968806e-04 
1.40000000000000e+01 8.63721354590423e-01 8.63604871759501e-01 1.34861585050754e-04 2.72344313328873e-04 
1.50000000000000e+01 9.87691821650547e-01 9.87558481163737e-01 1.35002116943355e-04 2.72906772764186e-04 
1.60000000000000e+01 1.12021197609413e+00 1.12006059431557e+00 1.35136725717796e-04 2.73446028650470e-04 
1.70000000000000e+01 1.26128181792117e+00 1.26111121116776e+00 1.35264578449461e-04 2.73958682402913e-04 
1.80000000000000e+01 1.41090134713166e+00 1.41071094121883e+00 1.34953385096158e-04 2.72711707218488e-04 
1.90000000000000e+01 1.56907056372561e+00 1.56885856568888e+00 1.35110581789447e-04 2.73341281671990e-04 
2.00000000000000e+01 1.73578946770302e+00 1.73555469384580e+00 1.35254799957293e-04 2.73919460806892e-04 
2.10000000000000e+01 1.91105805906389e+00 1.91079993525569e+00 1.35068532833936e-04 2.73172779291166e-04 
2.20000000000000e+01 2.09487633780821e+00 2.09459307095149e+00 1.35218891734580e-04 2.73775418322915e-04 
2.30000000000000e+01 2.28724430393599e+00 2.28693531988027e+00 1.35090097366248e-04 2.73259175746499e-04 
2.40000000000000e+01 2.48816195744723e+00 2.48782607250652e+00 1.34993198372990e-04 2.72871067972210e-04 
2.50000000000000e+01 2.69762929834192e+00 2.69726471959694e+00 1.35147829689594e-04 2.73490520955629e-04 
2.60000000000000e+01 2.91564632662007e+00 2.91525065022368e+00 1.35707953593472e-04 2.75740092444632e-04 
2.70000000000000e+01 3.14221304228167e+00 3.14178569344595e+00 1.36002502050152e-04 2.76926605818401e-04 
2.80000000000000e+01 3.37732944532674e+00 3.37687107226942e+00 1.35720564054612e-04 2.75790838028943e-04 
2.90000000000000e+01 3.62099553575526e+00 3.62050678297845e+00 1.34977459094605e-04 2.72808043284413e-04 
3.00000000000000e+01 3.87321131356724e+00 3.87268672960816e+00 1.35439023746975e-04 2.74658918303898e-04 
3.10000000000000e+01 4.13397677876267e+00 4.13341700872843e+00 1.35407154949370e-04 2.74530935073718e-04 
3.20000000000000e+01 4.40329193134156e+00 4.40269762008366e+00 1.34969760617391e-04 2.72777219309943e-04 
3.30000000000000e+01 4.68115677130391e+00 4.68052246829584e+00 1.35501338463489e-04 2.74909257339590e-04 
3.40000000000000e+01 4.96757129864971e+00 4.96689764857518e+00 1.35609543181956e-04 2.75344238715444e-04 
3.50000000000000e+01 5.26253551337897e+00 5.26182316269191e+00 1.35362637506658e-04 2.74352207271933e-04 
3.60000000000000e+01 5.56604941549169e+00 5.56529900741060e+00 1.34818796075511e-04 2.72173205074298e-04 
3.70000000000000e+01 5.87811300498787e+00 5.87731909083191e+00 1.35062758283705e-04 2.73149622709467e-04 
3.80000000000000e+01 6.19872628186750e+00 6.19788950566662e+00 1.34991635834576e-04 2.72864831835411e-04 
3.90000000000000e+01 6.52788924613059e+00 6.52701025070837e+00 1.34652318548390e-04 2.71507854244965e-04 
4.00000000000000e+01 6.86560189777713e+00 6.86467523718619e+00 1.34971500640535e-04 2.72784198840764e-04 
4.10000000000000e+01 7.21186423680714e+00 7.21089055401987e+00 1.35011247480000e-04 2.72943338897940e-04 
4.20000000000000e+01 7.56667626322060e+00 7.56565620190014e+00 1.34809695165081e-04 2.72136812702045e-04 
4.30000000000000e+01 7.93003797701751e+00 7.92896608940489e+00 1.35168030182250e-04 2.73571504569133e-04 
4.40000000000000e+01 8.30194937819788e+00 8.30082630785858e+00 1.35277907409492e-04 2.74012159963269e-04 
4.50000000000000e+01 8.68241046676172e+00 8.68123685876928e+00 1.35170756661541e-04 2.73582439197843e-04 
4.60000000000000e+01 9.07142124270900e+00 9.07019774072876e+00 1.34874343005886e-04 2.72395380014675e-04 
4.70000000000000e+01 9.46898170603975e+00 9.46770286193169e+00 1.35056138849636e-04 2.73123131869103e-04 
4.80000000000000e+01 9.87509185675395e+00 9.87375831428331e+00 1.35041019362866e-04 2.73062565809067e-04 
4.90000000000000e+01 1.02897516948516e+01 1.02883640980710e+01 1.34852309535852e-04 2.72307238390486e-04 
5.00000000000000e+01 1.07129612203327e+01 1.07115141214709e+01 1.35079258857845e-04 2.73215776791254e-04 
