################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 1400 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
0.00000000000000e+00 2.58519910116516e-02 2.58438744330481e-02 3.13963384865692e-04 8.03056442841116e-04 
1.00000000000000e+00 3.01268347033801e-02 3.01173854744652e-02 3.13648247746527e-04 8.01474283525153e-04 
2.00000000000000e+00 4.29513657785653e-02 4.29379328468614e-02 3.12747486848195e-04 7.96960166407973e-04 
3.00000000000000e+00 6.43255842372075e-02 6.43054166997494e-02 3.13522802742212e-04 8.00844855529656e-04 
4.00000000000000e+00 9.42494900793065e-02 9.42198369224365e-02 3.14624056268254e-04 8.06378246524804e-04 
5.00000000000000e+00 1.32723083304862e-01 1.32681479149723e-01 3.13465857658890e-04 8.00559226215930e-04 
6.00000000000000e+00 1.79746363913875e-01 1.79689915020464e-01 3.14047484365657e-04 8.03478886203515e-04 
7.00000000000000e+00 2.35319331906345e-01 2.35245430080994e-01 3.14049104048814e-04 8.03487101001793e-04 
8.00000000000000e+00 2.99441987282271e-01 2.99348594702860e-01 3.11888724285522e-04 7.92667728790006e-04 
9.00000000000000e+00 3.72114330041654e-01 3.71996840386993e-01 3.15735367267604e-04 8.11980381205094e-04 
1.00000000000000e+01 4.53336360184494e-01 4.53193450512352e-01 3.15239819025536e-04 8.09480015507442e-04 
1.10000000000000e+01 5.43108077710791e-01 5.42936996878150e-01 3.15003292460988e-04 8.08287851792311e-04 
1.20000000000000e+01 6.41429482620545e-01 6.41227479577410e-01 3.14926345932579e-04 8.07900167225806e-04 
1.30000000000000e+01 7.48300574913756e-01 7.48066326525768e-01 3.13040502494186e-04 7.98427302030177e-04 
1.40000000000000e+01 8.63721354590423e-01 8.63450682252188e-01 3.13379236019402e-04 8.00124807474190e-04 
1.50000000000000e+01 9.87691821650547e-01 9.87381974339041e-01 3.13708491570505e-04 8.01776620105522e-04 
1.60000000000000e+01 1.12021197609413e+00 1.11986020274918e+00 3.14023910167178e-04 8.03360514946560e-04 
1.70000000000000e+01 1.26128181792117e+00 1.26088536740186e+00 3.14323503022077e-04 8.04866248183228e-04 
1.80000000000000e+01 1.41090134713166e+00 1.41045889646372e+00 3.13594333750991e-04 8.01203749854027e-04 
1.90000000000000e+01 1.56907056372561e+00 1.56857793416066e+00 3.13962658112684e-04 8.03052823973466e-04 
2.00000000000000e+01 1.73578946770302e+00 1.73524390807770e+00 3.14300573585138e-04 8.04750970924660e-04 
